FechaHora	CO2ppm
2021-03-05T16:25:00Z	250.6
2021-03-05T16:30:00Z	252.2
2021-03-05T16:35:00Z	252.4
2021-03-05T16:40:00Z	252.2
2021-03-05T16:45:00Z	247.2
2021-03-05T16:50:00Z	248
2021-03-05T16:55:00Z	245.6
2021-03-05T17:00:00Z	250.2
2021-03-05T17:05:00Z	253.8
2021-03-05T17:10:00Z	257.4
2021-03-05T17:15:00Z	260.2
2021-03-05T17:20:00Z	261.8
2021-03-05T17:25:00Z	268
2021-03-05T17:30:00Z	280.4
2021-03-05T17:35:00Z	292.2
2021-03-05T17:40:00Z	295.4
2021-03-05T17:45:00Z	300.2
2021-03-05T17:50:00Z	306.6
2021-03-05T17:55:00Z	305
2021-03-05T18:00:00Z	304
2021-03-05T18:05:00Z	302.4
2021-03-05T18:10:00Z	309
2021-03-05T18:15:00Z	306.4
2021-03-05T18:20:00Z	307.8
2021-03-05T18:25:00Z	306.6
2021-03-05T18:30:00Z	306.8
2021-03-05T18:35:00Z	304.8
2021-03-05T18:40:00Z	303.8
2021-03-05T18:45:00Z	304.6
2021-03-05T18:50:00Z	305
2021-03-05T18:55:00Z	303.6
2021-03-05T19:00:00Z	307.4
2021-03-05T19:05:00Z	305
2021-03-05T19:10:00Z	305.6
2021-03-05T19:15:00Z	311.2
2021-03-05T19:20:00Z	307
2021-03-05T19:25:00Z	307.4
2021-03-05T19:30:00Z	303.2
2021-03-05T19:35:00Z	304.6
2021-03-05T19:40:00Z	298.6
2021-03-05T19:45:00Z	300.8
2021-03-05T19:50:00Z	298.4
2021-03-05T19:55:00Z	298
2021-03-05T20:00:00Z	296.4
2021-03-05T20:05:00Z	293.4
2021-03-05T20:10:00Z	294.6
2021-03-05T20:15:00Z	292.4
2021-03-05T20:20:00Z	291.4
2021-03-05T20:25:00Z	282.2
2021-03-05T20:30:00Z	286.8
2021-03-05T20:35:00Z	286.6
2021-03-05T20:40:00Z	289
2021-03-05T20:45:00Z	284.6
2021-03-05T20:50:00Z	283.4
2021-03-05T20:55:00Z	277.6
2021-03-05T21:00:00Z	276.8
2021-03-05T21:05:00Z	276.8
2021-03-05T21:10:00Z	278.4
2021-03-05T21:15:00Z	278
2021-03-05T21:20:00Z	276
2021-03-05T21:25:00Z	270.8
2021-03-05T21:30:00Z	273.8
2021-03-05T21:35:00Z	273.6
2021-03-05T21:40:00Z	269.8
2021-03-05T21:45:00Z	274.2
2021-03-05T21:50:00Z	273
2021-03-05T21:55:00Z	276.2
2021-03-05T22:00:00Z	271.6
2021-03-05T22:05:00Z	277
2021-03-05T22:10:00Z	274.6
2021-03-05T22:15:00Z	274.2
2021-03-05T22:20:00Z	267.8
2021-03-05T22:25:00Z	269.6
2021-03-05T22:30:00Z	276.2
2021-03-05T22:35:00Z	273.2
2021-03-05T22:40:00Z	270.8
2021-03-05T22:45:00Z	278.2
2021-03-05T22:50:00Z	273.4
2021-03-05T22:55:00Z	276.8
2021-03-05T23:00:00Z	276.4
2021-03-05T23:05:00Z	278.6
2021-03-05T23:10:00Z	276.4
2021-03-05T23:15:00Z	270.8
2021-03-05T23:20:00Z	272.8
2021-03-05T23:25:00Z	268
2021-03-05T23:30:00Z	273.4
2021-03-05T23:35:00Z	267.6
2021-03-05T23:40:00Z	267.2
2021-03-05T23:45:00Z	266.4
2021-03-05T23:50:00Z	267.8
2021-03-05T23:55:00Z	267.2
2021-03-06T00:00:00Z	268.2
2021-03-06T00:05:00Z	265.4
2021-03-06T00:10:00Z	260.4
2021-03-06T00:15:00Z	267.6
2021-03-06T00:20:00Z	269.6
2021-03-06T00:25:00Z	267
2021-03-06T00:30:00Z	265.6
2021-03-06T00:35:00Z	259.8
2021-03-06T00:40:00Z	258.2
2021-03-06T00:45:00Z	252.4
2021-03-06T00:50:00Z	258.6
2021-03-06T00:55:00Z	262.6
2021-03-06T01:00:00Z	266.6
2021-03-06T01:05:00Z	265
2021-03-06T01:10:00Z	263
2021-03-06T01:15:00Z	260.8
2021-03-06T01:20:00Z	267
2021-03-06T01:30:00Z	269.8
2021-03-06T01:35:00Z	264.8
2021-03-06T01:40:00Z	272.4
2021-03-06T01:45:00Z	270.4
2021-03-06T01:50:00Z	274.2
2021-03-06T01:55:00Z	271.2
2021-03-06T02:00:00Z	271.6
2021-03-06T02:05:00Z	271.2
2021-03-06T02:10:00Z	267
2021-03-06T02:15:00Z	265.8
2021-03-06T02:20:00Z	261.4
2021-03-06T02:25:00Z	262.8
2021-03-06T02:30:00Z	263.8
2021-03-06T02:35:00Z	263.8
2021-03-06T02:40:00Z	259.4
2021-03-06T02:45:00Z	268.8
2021-03-06T02:50:00Z	258.2
2021-03-06T02:55:00Z	263.2
2021-03-06T03:00:00Z	259.8
2021-03-06T03:05:00Z	266.2
2021-03-06T03:10:00Z	260.2
2021-03-06T03:15:00Z	263.6
2021-03-06T03:20:00Z	268.8
2021-03-06T03:25:00Z	267.8
2021-03-06T03:30:00Z	267.6
2021-03-06T03:35:00Z	263.6
2021-03-06T03:40:00Z	267.4
2021-03-06T03:45:00Z	274.8
2021-03-06T03:50:00Z	270.4
2021-03-06T03:55:00Z	271
2021-03-06T04:00:00Z	274.6
2021-03-06T04:05:00Z	272.4
2021-03-06T04:10:00Z	273.4
2021-03-06T04:15:00Z	274
2021-03-06T04:20:00Z	277.2
2021-03-06T04:25:00Z	277
2021-03-06T04:30:00Z	273.6
2021-03-06T04:35:00Z	271.2
2021-03-06T04:40:00Z	272.4
2021-03-06T04:45:00Z	277.4
2021-03-06T04:50:00Z	272.4
2021-03-06T04:55:00Z	270.6
2021-03-06T05:00:00Z	267.4
2021-03-06T05:05:00Z	272.8
2021-03-06T05:10:00Z	273.4
2021-03-06T05:15:00Z	273.6
2021-03-06T05:20:00Z	275.8
2021-03-06T05:25:00Z	277.6
2021-03-06T05:30:00Z	271
2021-03-06T05:35:00Z	280
2021-03-06T05:40:00Z	272.2
2021-03-06T05:45:00Z	276.8
2021-03-06T05:50:00Z	275.4
2021-03-06T05:55:00Z	282.8
2021-03-06T06:00:00Z	284
2021-03-06T06:05:00Z	286
2021-03-06T06:10:00Z	290.8
2021-03-06T06:15:00Z	283.6
2021-03-06T06:20:00Z	278.2
2021-03-06T06:25:00Z	276.2
2021-03-06T06:30:00Z	269
2021-03-06T06:35:00Z	274.2
2021-03-06T06:40:00Z	271.2
2021-03-06T06:45:00Z	262.8
2021-03-06T06:50:00Z	264.6
2021-03-06T06:55:00Z	263.6
2021-03-06T07:00:00Z	265
2021-03-06T07:05:00Z	261.6
2021-03-06T07:10:00Z	252.4
2021-03-06T07:15:00Z	256
2021-03-06T07:20:00Z	253.8
2021-03-06T07:25:00Z	249.2
2021-03-06T07:30:00Z	248.2
2021-03-06T07:35:00Z	243.6
2021-03-06T07:40:00Z	245
2021-03-06T07:45:00Z	240.2
2021-03-06T07:50:00Z	231.6
2021-03-06T07:55:00Z	236.6
2021-03-06T08:00:00Z	228.8
2021-03-06T08:05:00Z	232.4
2021-03-06T08:10:00Z	228.4
2021-03-06T08:15:00Z	218.6
2021-03-06T08:20:00Z	220.4
2021-03-06T08:25:00Z	231
2021-03-06T08:30:00Z	229.8
2021-03-06T08:35:00Z	233.4
2021-03-06T08:40:00Z	234.6
2021-03-06T08:45:00Z	232
2021-03-06T08:50:00Z	234.2
2021-03-06T08:55:00Z	240.2
2021-03-06T09:00:00Z	259.8
2021-03-06T09:05:00Z	278.4
2021-03-06T09:10:00Z	265.8
2021-03-06T09:15:00Z	307
2021-03-06T09:20:00Z	335.8
2021-03-06T09:25:00Z	346.4
2021-03-06T09:30:00Z	309.2
2021-03-06T09:35:00Z	269.4
2021-03-06T09:40:00Z	302
2021-03-06T09:45:00Z	331.8
2021-03-06T09:50:00Z	321.6
2021-03-06T09:55:00Z	307
2021-03-06T10:00:00Z	288.4
2021-03-06T10:05:00Z	267.6
2021-03-06T10:10:00Z	264.6
2021-03-06T10:15:00Z	270.4
2021-03-06T10:20:00Z	273.6
2021-03-06T10:25:00Z	278.4
2021-03-06T10:30:00Z	306.6
2021-03-06T10:35:00Z	347.2
2021-03-06T10:40:00Z	373.6
2021-03-06T10:45:00Z	389.4
2021-03-06T10:50:00Z	396.6
2021-03-06T10:55:00Z	389.4
2021-03-06T11:00:00Z	391.4
2021-03-06T11:05:00Z	390.4
2021-03-06T11:10:00Z	394.8
2021-03-06T11:15:00Z	397
2021-03-06T11:20:00Z	399.6
2021-03-06T11:25:00Z	400.6
2021-03-06T11:30:00Z	396.2
2021-03-06T11:35:00Z	388.8
2021-03-06T11:40:00Z	390
2021-03-06T11:45:00Z	394
2021-03-06T11:50:00Z	398
2021-03-06T11:55:00Z	396.8
2021-03-06T12:00:00Z	400.4
2021-03-06T12:05:00Z	409.2
2021-03-06T12:10:00Z	411.6
2021-03-06T12:15:00Z	407.2
2021-03-06T12:20:00Z	403
2021-03-06T12:25:00Z	400
2021-03-06T12:30:00Z	396
2021-03-06T12:35:00Z	383.8
2021-03-06T12:40:00Z	376.6
2021-03-06T12:45:00Z	368.6
2021-03-06T12:50:00Z	374
2021-03-06T12:55:00Z	377.6
2021-03-06T13:00:00Z	389.6
2021-03-06T13:05:00Z	382.4
2021-03-06T13:10:00Z	377.2
2021-03-06T13:15:00Z	374.6
2021-03-06T13:20:00Z	375
2021-03-06T13:25:00Z	375.4
2021-03-06T13:30:00Z	375.4
2021-03-06T13:35:00Z	370.8
2021-03-06T13:40:00Z	369.4
2021-03-06T13:45:00Z	370.4
2021-03-06T13:50:00Z	373.4
2021-03-06T13:55:00Z	360.6
2021-03-06T14:00:00Z	364
2021-03-06T14:05:00Z	360.8
2021-03-06T14:10:00Z	364.4
2021-03-06T14:15:00Z	363.2
2021-03-06T14:20:00Z	364.4
2021-03-06T14:25:00Z	374.6
2021-03-06T14:30:00Z	371.6
2021-03-06T14:35:00Z	372
2021-03-06T14:40:00Z	376.8
2021-03-06T14:45:00Z	391.2
2021-03-06T14:50:00Z	404
2021-03-06T14:55:00Z	399.6
2021-03-06T15:00:00Z	395
2021-03-06T15:05:00Z	407.8
2021-03-06T15:10:00Z	409.4
2021-03-06T15:15:00Z	403.4
2021-03-06T15:20:00Z	399.2
2021-03-06T15:25:00Z	395.5
2021-03-06T15:30:00Z	403
2021-03-06T15:35:00Z	397
2021-03-06T15:40:00Z	390.2
2021-03-06T15:45:00Z	385.2
2021-03-06T15:50:00Z	382.6
2021-03-06T15:55:00Z	383.4
2021-03-06T16:00:00Z	379.6
2021-03-06T16:05:00Z	374
2021-03-06T16:10:00Z	369.2
2021-03-06T16:15:00Z	368
2021-03-06T16:20:00Z	370.2
2021-03-06T16:25:00Z	368
2021-03-06T16:30:00Z	367.2
2021-03-06T16:35:00Z	364
2021-03-06T16:40:00Z	357.3
2021-03-06T16:45:00Z	352
2021-03-06T16:50:00Z	350.8
2021-03-06T16:55:00Z	340.6
2021-03-06T17:00:00Z	343.6
2021-03-06T17:05:00Z	336.6
2021-03-06T17:10:00Z	330.6
2021-03-06T17:15:00Z	335.4
2021-03-06T17:20:00Z	332
2021-03-06T17:25:00Z	332
2021-03-06T17:30:00Z	333.8
2021-03-06T17:35:00Z	340.8
2021-03-06T17:40:00Z	328.8
2021-03-06T17:45:00Z	321.2
2021-03-06T17:50:00Z	322.6
2021-03-06T17:55:00Z	315.2
2021-03-06T18:00:00Z	324
2021-03-06T18:05:00Z	322.8
2021-03-06T18:10:00Z	325
2021-03-06T18:15:00Z	327.6
2021-03-06T18:20:00Z	330
2021-03-06T18:25:00Z	347.4
2021-03-06T18:30:00Z	354
2021-03-06T18:35:00Z	355.2
2021-03-06T18:40:00Z	358.6
2021-03-06T18:45:00Z	360.2
2021-03-06T18:50:00Z	352
2021-03-06T18:55:00Z	347.2
2021-03-06T19:00:00Z	344.2
2021-03-06T19:05:00Z	345.2
2021-03-06T19:10:00Z	347.6
2021-03-06T19:15:00Z	349.2
2021-03-06T19:20:00Z	349.6
2021-03-06T19:25:00Z	348.2
2021-03-06T19:30:00Z	339.8
2021-03-06T19:35:00Z	341.2
2021-03-06T19:40:00Z	340.2
2021-03-06T19:45:00Z	343.8
2021-03-06T19:50:00Z	339.4
2021-03-06T19:55:00Z	339.8
2021-03-06T20:00:00Z	334.6
2021-03-06T20:05:00Z	337.4
2021-03-06T20:10:00Z	336.8
2021-03-06T20:15:00Z	333.6
2021-03-06T20:20:00Z	331.8
2021-03-06T20:25:00Z	339
2021-03-06T20:30:00Z	338
2021-03-06T20:35:00Z	340.6
2021-03-06T20:40:00Z	336.8
2021-03-06T20:45:00Z	335.4
2021-03-06T20:50:00Z	337.2
2021-03-06T20:55:00Z	335
2021-03-06T21:00:00Z	335.4
2021-03-06T21:05:00Z	332
2021-03-06T21:10:00Z	335.2
2021-03-06T21:15:00Z	340.4
2021-03-06T21:20:00Z	340.6
2021-03-06T21:25:00Z	336.6
2021-03-06T21:30:00Z	340.2
2021-03-06T21:35:00Z	337.8
2021-03-06T21:40:00Z	337.4
2021-03-06T21:45:00Z	342
2021-03-06T21:50:00Z	340.6
2021-03-06T21:55:00Z	335.4
2021-03-06T22:00:00Z	330.6
2021-03-06T22:05:00Z	338
2021-03-06T22:10:00Z	338.4
2021-03-06T22:15:00Z	340.6
2021-03-06T22:20:00Z	335.2
2021-03-06T22:25:00Z	340
2021-03-06T22:30:00Z	342
2021-03-06T22:35:00Z	336.6
2021-03-06T22:40:00Z	336.8
2021-03-06T22:45:00Z	331.6
2021-03-06T22:50:00Z	325.6
2021-03-06T22:55:00Z	328.6
2021-03-06T23:00:00Z	328.4
2021-03-06T23:05:00Z	323.8
2021-03-06T23:10:00Z	324.2
2021-03-06T23:15:00Z	319.8
2021-03-06T23:20:00Z	321.8
2021-03-06T23:25:00Z	315.8
2021-03-06T23:30:00Z	313.2
2021-03-06T23:35:00Z	309.6
2021-03-06T23:40:00Z	308.4
2021-03-06T23:45:00Z	309.8
2021-03-06T23:50:00Z	310.8
2021-03-06T23:55:00Z	301.8
2021-03-07T00:00:00Z	301.8
2021-03-07T00:05:00Z	297.6
2021-03-07T00:10:00Z	296.4
2021-03-07T00:15:00Z	295
2021-03-07T00:20:00Z	292.2
2021-03-07T00:25:00Z	295.2
2021-03-07T00:30:00Z	290.6
2021-03-07T00:35:00Z	286.6
2021-03-07T00:40:00Z	285.2
2021-03-07T00:45:00Z	284
2021-03-07T00:50:00Z	286.4
2021-03-07T00:55:00Z	281.4
2021-03-07T01:00:00Z	282.2
2021-03-07T01:05:00Z	280.8
2021-03-07T01:10:00Z	277.2
2021-03-07T01:15:00Z	276.2
2021-03-07T01:20:00Z	277.2
2021-03-07T01:25:00Z	276.8
2021-03-07T01:30:00Z	278.4
2021-03-07T01:35:00Z	276.4
2021-03-07T01:40:00Z	269.6
2021-03-07T01:45:00Z	271.2
2021-03-07T01:50:00Z	272.2
2021-03-07T01:55:00Z	270.2
2021-03-07T02:00:00Z	265.4
2021-03-07T02:05:00Z	272
2021-03-07T02:10:00Z	264.4
2021-03-07T02:15:00Z	267.6
2021-03-07T02:20:00Z	265.6
2021-03-07T02:25:00Z	270
2021-03-07T02:30:00Z	277.4
2021-03-07T02:35:00Z	270.6
2021-03-07T02:40:00Z	272.6
2021-03-07T02:45:00Z	271.6
2021-03-07T02:50:00Z	281
2021-03-07T02:55:00Z	281.4
2021-03-07T03:00:00Z	276
2021-03-07T03:05:00Z	278
2021-03-07T03:10:00Z	279.8
2021-03-07T03:15:00Z	284.6
2021-03-07T03:20:00Z	283.4
2021-03-07T03:25:00Z	282
2021-03-07T03:30:00Z	281.8
2021-03-07T03:35:00Z	287.6
2021-03-07T03:40:00Z	283.6
2021-03-07T03:45:00Z	287.2
2021-03-07T03:50:00Z	287.8
2021-03-07T03:55:00Z	290.2
2021-03-07T04:00:00Z	287.6
2021-03-07T04:05:00Z	289
2021-03-07T04:10:00Z	288.8
2021-03-07T04:15:00Z	285
2021-03-07T04:20:00Z	287.6
2021-03-07T04:25:00Z	294.6
2021-03-07T04:30:00Z	294.2
2021-03-07T04:35:00Z	294.4
2021-03-07T04:40:00Z	291.2
2021-03-07T04:45:00Z	292.8
2021-03-07T04:50:00Z	291.4
2021-03-07T04:55:00Z	292.4
2021-03-07T05:00:00Z	292.6
2021-03-07T05:05:00Z	296
2021-03-07T05:10:00Z	295
2021-03-07T05:15:00Z	294
2021-03-07T05:20:00Z	290.6
2021-03-07T05:25:00Z	299.8
2021-03-07T05:30:00Z	299.8
2021-03-07T05:35:00Z	299.2
2021-03-07T05:40:00Z	299.8
2021-03-07T05:45:00Z	298.2
2021-03-07T05:50:00Z	295.6
2021-03-07T05:55:00Z	300.2
2021-03-07T06:00:00Z	297.4
2021-03-07T06:05:00Z	295.6
2021-03-07T06:10:00Z	294.8
2021-03-07T06:15:00Z	291.2
2021-03-07T06:20:00Z	283.4
2021-03-07T06:25:00Z	281.6
2021-03-07T06:30:00Z	287.8
2021-03-07T06:35:00Z	284.6
2021-03-07T06:40:00Z	283.2
2021-03-07T06:45:00Z	283
2021-03-07T06:50:00Z	280
2021-03-07T06:55:00Z	282.8
2021-03-07T07:00:00Z	280.6
2021-03-07T07:05:00Z	277.4
2021-03-07T07:10:00Z	275.4
2021-03-07T07:15:00Z	280
2021-03-07T07:20:00Z	271.4
2021-03-07T07:25:00Z	266.8
2021-03-07T07:30:00Z	263.4
2021-03-07T07:35:00Z	257.2
2021-03-07T07:40:00Z	256.2
2021-03-07T07:45:00Z	252.8
2021-03-07T07:50:00Z	245
2021-03-07T07:55:00Z	232.8
2021-03-07T08:00:00Z	244.4
2021-03-07T08:05:00Z	250.2
2021-03-07T08:10:00Z	239.2
2021-03-07T08:15:00Z	243.6
2021-03-07T08:20:00Z	229
2021-03-07T08:25:00Z	223
2021-03-07T08:30:00Z	222.6
2021-03-07T08:35:00Z	237.2
2021-03-07T08:40:00Z	236.6
2021-03-07T08:45:00Z	225.2
2021-03-07T08:50:00Z	222.2
2021-03-07T08:55:00Z	220.6
2021-03-07T09:00:00Z	221.6
2021-03-07T09:05:00Z	226
2021-03-07T09:10:00Z	220.4
2021-03-07T09:15:00Z	223.4
2021-03-07T09:20:00Z	222.8
2021-03-07T09:25:00Z	223
2021-03-07T09:30:00Z	230.8
2021-03-07T09:35:00Z	238.8
2021-03-07T09:40:00Z	240.2
2021-03-07T09:45:00Z	246
2021-03-07T09:50:00Z	240
2021-03-07T09:55:00Z	242.4
2021-03-07T10:00:00Z	234.8
2021-03-07T10:05:00Z	233.4
2021-03-07T10:10:00Z	240.2
2021-03-07T10:15:00Z	247.6
2021-03-07T10:20:00Z	251.4
2021-03-07T10:25:00Z	266.2
2021-03-07T10:30:00Z	307.2
2021-03-07T10:35:00Z	344.2
2021-03-07T10:40:00Z	363.2
2021-03-07T10:45:00Z	368.4
2021-03-07T10:50:00Z	361.6
2021-03-07T10:55:00Z	357
2021-03-07T11:00:00Z	366.6
2021-03-07T11:05:00Z	371.4
2021-03-07T11:10:00Z	379
2021-03-07T11:15:00Z	366.4
2021-03-07T11:20:00Z	357
2021-03-07T11:25:00Z	365.6
2021-03-07T11:30:00Z	370
2021-03-07T11:35:00Z	369.6
2021-03-07T11:40:00Z	380.8
2021-03-07T11:45:00Z	370.8
2021-03-07T11:50:00Z	371.8
2021-03-07T11:55:00Z	379.2
2021-03-07T12:00:00Z	383.4
2021-03-07T12:05:00Z	389.2
2021-03-07T12:10:00Z	390.8
2021-03-07T12:15:00Z	396.6
2021-03-07T12:20:00Z	408.8
2021-03-07T12:25:00Z	418
2021-03-07T12:30:00Z	423.8
2021-03-07T12:35:00Z	420
2021-03-07T12:40:00Z	430.4
2021-03-07T12:45:00Z	418.8
2021-03-07T12:50:00Z	429.6
2021-03-07T12:55:00Z	423
2021-03-07T13:00:00Z	406.4
2021-03-07T13:05:00Z	403.2
2021-03-07T13:10:00Z	418
2021-03-07T13:15:00Z	430.2
2021-03-07T13:20:00Z	433.4
2021-03-07T13:25:00Z	438.8
2021-03-07T13:30:00Z	432
2021-03-07T13:35:00Z	431.8
2021-03-07T13:40:00Z	428.2
2021-03-07T13:45:00Z	429.4
2021-03-07T13:50:00Z	421.8
2021-03-07T13:55:00Z	405.4
2021-03-07T14:00:00Z	410.6
2021-03-07T14:05:00Z	406.6
2021-03-07T14:10:00Z	401.2
2021-03-07T14:15:00Z	404
2021-03-07T14:20:00Z	391.6
2021-03-07T14:25:00Z	383.8
2021-03-07T14:30:00Z	381
2021-03-07T14:35:00Z	379
2021-03-07T14:40:00Z	378.2
2021-03-07T14:45:00Z	374
2021-03-07T14:50:00Z	376.2
2021-03-07T14:55:00Z	373.8
2021-03-07T15:00:00Z	379.6
2021-03-07T15:05:00Z	382.6
2021-03-07T15:10:00Z	384
2021-03-07T15:15:00Z	379.6
2021-03-07T15:20:00Z	378.6
2021-03-07T15:25:00Z	382
2021-03-07T15:30:00Z	374.6
2021-03-07T15:35:00Z	370.4
2021-03-07T15:40:00Z	373.8
2021-03-07T15:45:00Z	362.8
2021-03-07T15:50:00Z	366.6
2021-03-07T15:55:00Z	355
2021-03-07T16:00:00Z	348.2
2021-03-07T16:05:00Z	355
2021-03-07T16:10:00Z	348.2
2021-03-07T16:15:00Z	344.6
2021-03-07T16:20:00Z	338.2
2021-03-07T16:25:00Z	334.4
2021-03-07T16:30:00Z	337.2
2021-03-07T16:35:00Z	336.2
2021-03-07T16:40:00Z	331.8
2021-03-07T16:45:00Z	326.6
2021-03-07T16:50:00Z	324.6
2021-03-07T16:55:00Z	326.4
2021-03-07T17:00:00Z	324.8
2021-03-07T17:05:00Z	330.6
2021-03-07T17:10:00Z	327
2021-03-07T17:15:00Z	334.4
2021-03-07T17:20:00Z	340
2021-03-07T17:25:00Z	333.4
2021-03-07T17:30:00Z	338.4
2021-03-07T17:35:00Z	342.4
2021-03-07T17:40:00Z	345
2021-03-07T17:45:00Z	345.8
2021-03-07T17:50:00Z	336.2
2021-03-07T17:55:00Z	332
2021-03-07T18:00:00Z	333.2
2021-03-07T18:05:00Z	333.6
2021-03-07T18:10:00Z	341.2
2021-03-07T18:15:00Z	356.6
2021-03-07T18:20:00Z	355.2
2021-03-07T18:25:00Z	346.2
2021-03-07T18:30:00Z	348.8
2021-03-07T18:35:00Z	336
2021-03-07T18:40:00Z	331.2
2021-03-07T18:45:00Z	332.6
2021-03-07T18:50:00Z	329.8
2021-03-07T18:55:00Z	330
2021-03-07T19:00:00Z	325.4
2021-03-07T19:05:00Z	328.4
2021-03-07T19:10:00Z	326
2021-03-07T19:15:00Z	320.6
2021-03-07T19:20:00Z	326.6
2021-03-07T19:25:00Z	326.6
2021-03-07T19:30:00Z	323
2021-03-07T19:35:00Z	321.2
2021-03-07T19:40:00Z	323.4
2021-03-07T19:45:00Z	328.6
2021-03-07T19:50:00Z	326.6
2021-03-07T19:55:00Z	323.4
2021-03-07T20:00:00Z	321
2021-03-07T20:05:00Z	325
2021-03-07T20:10:00Z	318.4
2021-03-07T20:15:00Z	324.4
2021-03-07T20:20:00Z	326.4
2021-03-07T20:25:00Z	325.2
2021-03-07T20:30:00Z	319.4
2021-03-07T20:35:00Z	318
2021-03-07T20:40:00Z	316.2
2021-03-07T20:45:00Z	318.4
2021-03-07T20:50:00Z	318
2021-03-07T20:55:00Z	320.6
2021-03-07T21:00:00Z	321.2
2021-03-07T21:05:00Z	320.6
2021-03-07T21:10:00Z	315.4
2021-03-07T21:15:00Z	317.2
2021-03-07T21:20:00Z	315.6
2021-03-07T21:25:00Z	320.2
2021-03-07T21:30:00Z	318.2
2021-03-07T21:35:00Z	324.8
2021-03-07T21:40:00Z	318.6
2021-03-07T21:45:00Z	313.4
2021-03-07T21:50:00Z	315.8
2021-03-07T21:55:00Z	317.2
2021-03-07T22:00:00Z	318.2
2021-03-07T22:05:00Z	312.8
2021-03-07T22:10:00Z	312.2
2021-03-07T22:15:00Z	311.2
2021-03-07T22:20:00Z	310.2
2021-03-07T22:25:00Z	316.8
2021-03-07T22:30:00Z	312
2021-03-07T22:35:00Z	311.8
2021-03-07T22:40:00Z	309.2
2021-03-07T22:45:00Z	308.4
2021-03-07T22:50:00Z	307.2
2021-03-07T22:55:00Z	305.4
2021-03-07T23:00:00Z	306.2
2021-03-07T23:05:00Z	305.2
2021-03-07T23:10:00Z	306
2021-03-07T23:15:00Z	301.4
2021-03-07T23:20:00Z	300
2021-03-07T23:25:00Z	304.6
2021-03-07T23:30:00Z	303
2021-03-07T23:35:00Z	302
2021-03-07T23:40:00Z	301.8
2021-03-07T23:45:00Z	300.4
2021-03-07T23:50:00Z	298.2
2021-03-07T23:55:00Z	302.6
2021-03-08T00:00:00Z	300.6
2021-03-08T00:05:00Z	303.4
2021-03-08T00:10:00Z	301.8
2021-03-08T00:15:00Z	301.2
2021-03-08T00:20:00Z	297.6
2021-03-08T00:25:00Z	303.6
2021-03-08T00:30:00Z	300.8
2021-03-08T00:35:00Z	300.6
2021-03-08T00:40:00Z	295.4
2021-03-08T00:45:00Z	302
2021-03-08T00:50:00Z	298.8
2021-03-08T00:55:00Z	299.6
2021-03-08T01:00:00Z	299.4
2021-03-08T01:05:00Z	295.8
2021-03-08T01:10:00Z	298.4
2021-03-08T01:15:00Z	298.4
2021-03-08T01:20:00Z	297.2
2021-03-08T01:25:00Z	299.2
2021-03-08T01:30:00Z	302.4
2021-03-08T01:35:00Z	298.2
2021-03-08T01:40:00Z	293.6
2021-03-08T01:45:00Z	297.4
2021-03-08T01:50:00Z	288.8
2021-03-08T01:55:00Z	294.4
2021-03-08T02:00:00Z	292.8
2021-03-08T02:05:00Z	295.6
2021-03-08T02:10:00Z	296.8
2021-03-08T02:15:00Z	297.2
2021-03-08T02:20:00Z	293.6
2021-03-08T02:25:00Z	291.4
2021-03-08T02:30:00Z	292
2021-03-08T02:35:00Z	289.2
2021-03-08T02:40:00Z	292.2
2021-03-08T02:45:00Z	291
2021-03-08T02:50:00Z	291.6
2021-03-08T02:55:00Z	290.2
2021-03-08T03:00:00Z	286.6
2021-03-08T03:05:00Z	283.6
2021-03-08T03:10:00Z	288.8
2021-03-08T03:15:00Z	285
2021-03-08T03:20:00Z	286.6
2021-03-08T03:25:00Z	285.8
2021-03-08T03:30:00Z	284.8
2021-03-08T03:35:00Z	283.4
2021-03-08T03:40:00Z	281.4
2021-03-08T03:45:00Z	283
2021-03-08T03:50:00Z	284.6
2021-03-08T03:55:00Z	281.6
2021-03-08T04:00:00Z	276
2021-03-08T04:05:00Z	279.6
2021-03-08T04:10:00Z	284.8
2021-03-08T04:15:00Z	277.4
2021-03-08T04:20:00Z	275.6
2021-03-08T04:25:00Z	274.2
2021-03-08T04:30:00Z	272.4
2021-03-08T04:35:00Z	274.8
2021-03-08T04:40:00Z	276.2
2021-03-08T04:45:00Z	272.4
2021-03-08T04:50:00Z	273.8
2021-03-08T04:55:00Z	267.8
2021-03-08T05:00:00Z	273.4
2021-03-08T05:05:00Z	268.6
2021-03-08T05:10:00Z	271.6
2021-03-08T05:15:00Z	270
2021-03-08T05:20:00Z	268.6
2021-03-08T05:25:00Z	270.6
2021-03-08T05:30:00Z	270
2021-03-08T05:35:00Z	275.2
2021-03-08T05:40:00Z	276.4
2021-03-08T05:45:00Z	273.4
2021-03-08T05:50:00Z	279.6
2021-03-08T05:55:00Z	275.6
2021-03-08T06:00:00Z	271.2
2021-03-08T06:05:00Z	272.4
2021-03-08T06:10:00Z	280.2
2021-03-08T06:15:00Z	284.6
2021-03-08T06:20:00Z	272.8
2021-03-08T06:25:00Z	275
2021-03-08T06:30:00Z	269.2
2021-03-08T06:35:00Z	268
2021-03-08T06:40:00Z	267.4
2021-03-08T06:45:00Z	270.2
2021-03-08T06:50:00Z	265.2
2021-03-08T06:55:00Z	270.6
