Cama	Fecha	Variable	Valor
6	2020-11-17	TallosPorPlanta	0.11570247933884298
6	2020-11-17	TallosPorM2	0.673076923076923
6	2020-12-09	Tallos	12
6	2020-12-09	Plantas	121
6	2020-12-09	TallosPorPlanta	0.09917355371900827
6	2020-12-09	TallosPorM2	0.5769230769230769
6	2020-11-13	Tallos	8
6	2020-11-13	Plantas	121
6	2020-11-13	TallosPorPlanta	0.06611570247933884
6	2020-11-13	TallosPorM2	0.3846153846153846
6	2020-11-12	Tallos	8
6	2020-11-12	Plantas	121
6	2020-11-12	TallosPorPlanta	0.06611570247933884
6	2020-11-12	TallosPorM2	0.3846153846153846
6	2020-11-10	Tallos	6
6	2020-11-10	Plantas	121
6	2020-11-10	TallosPorPlanta	0.049586776859504134
6	2020-11-10	TallosPorM2	0.28846153846153844
6	2020-12-01	Tallos	5
6	2020-12-01	Plantas	121
6	2020-12-01	TallosPorPlanta	0.04132231404958678
6	2020-12-01	TallosPorM2	0.24038461538461536
6	2020-11-09	Tallos	14
6	2020-11-09	Plantas	121
6	2020-11-09	TallosPorPlanta	0.11570247933884298
6	2020-11-09	TallosPorM2	0.673076923076923
6	2020-11-30	Tallos	3
6	2020-11-30	Plantas	121
6	2020-11-30	TallosPorPlanta	0.024793388429752067
6	2020-11-30	TallosPorM2	0.14423076923076922
6	2020-11-27	Tallos	5
6	2020-11-27	Plantas	121
6	2020-11-27	TallosPorPlanta	0.04132231404958678
6	2020-11-27	TallosPorM2	0.24038461538461536
6	2020-12-21	Tallos	7
6	2020-12-21	Plantas	121
6	2020-12-21	TallosPorPlanta	0.05785123966942149
6	2020-12-21	TallosPorM2	0.3365384615384615
6	2020-12-18	Tallos	3
6	2020-12-18	Plantas	121
6	2020-12-18	TallosPorPlanta	0.024793388429752067
6	2020-12-18	TallosPorM2	0.14423076923076922
6	2020-12-16	Tallos	9
6	2020-12-16	Plantas	121
6	2020-12-16	TallosPorPlanta	0.0743801652892562
6	2020-12-16	TallosPorM2	0.43269230769230765
6	2020-12-14	Tallos	35
6	2020-12-14	Plantas	121
6	2020-12-14	TallosPorPlanta	0.2892561983471074
6	2020-12-14	TallosPorM2	1.6826923076923077
6	2020-12-11	Tallos	14
6	2020-12-11	Plantas	121
6	2020-12-11	TallosPorPlanta	0.11570247933884298
6	2020-12-11	TallosPorM2	0.673076923076923
6	2021-01-12	Tallos	5
6	2021-01-12	Plantas	121
6	2021-01-12	TallosPorPlanta	0.04132231404958678
6	2021-01-12	TallosPorM2	0.24038461538461536
6	2021-01-06	Tallos	3
6	2021-01-06	Plantas	121
6	2021-01-06	TallosPorPlanta	0.024793388429752067
6	2021-01-06	TallosPorM2	0.14423076923076922
6	2020-12-07	Tallos	21
6	2020-12-07	Plantas	121
6	2020-12-07	TallosPorPlanta	0.17355371900826447
6	2020-12-07	TallosPorM2	1.0096153846153846
6	2020-12-04	Tallos	15
6	2020-12-04	Plantas	121
6	2020-12-04	TallosPorPlanta	0.12396694214876033
6	2020-12-04	TallosPorM2	0.7211538461538461
6	2020-12-31	Tallos	3
6	2020-12-31	Plantas	121
6	2020-12-31	TallosPorPlanta	0.024793388429752067
6	2020-12-31	TallosPorM2	0.14423076923076922
6	2020-12-28	Tallos	12
6	2020-12-28	Plantas	121
6	2020-12-28	TallosPorPlanta	0.09917355371900827
6	2020-12-28	TallosPorM2	0.5769230769230769
6	2021-02-23	Tallos	1
6	2021-02-23	Plantas	121
6	2021-02-23	TallosPorPlanta	0.008264462809917356
6	2021-02-23	TallosPorM2	0.04807692307692307
6	2020-12-24	Tallos	3
6	2020-12-24	Plantas	121
6	2020-12-24	TallosPorPlanta	0.024793388429752067
6	2020-12-24	TallosPorM2	0.14423076923076922
6	2021-06-24	Tallos	9
6	2021-06-24	Plantas	121
6	2021-06-24	TallosPorPlanta	0.0743801652892562
6	2021-06-24	TallosPorM2	0.43269230769230765
6	2021-06-21	Tallos	2
6	2021-06-21	Plantas	121
6	2021-06-21	TallosPorPlanta	0.01652892561983471
6	2021-06-21	TallosPorM2	0.09615384615384615
6	2021-02-02	Tallos	2
6	2021-02-02	Plantas	121
6	2021-02-02	TallosPorPlanta	0.01652892561983471
6	2021-02-02	TallosPorM2	0.09615384615384615
6	2021-01-26	Tallos	4
6	2021-01-26	Plantas	121
6	2021-01-26	TallosPorPlanta	0.03305785123966942
6	2021-01-26	TallosPorM2	0.1923076923076923
6	2021-01-19	Tallos	2
6	2021-01-19	Plantas	121
6	2021-01-19	TallosPorPlanta	0.01652892561983471
6	2021-01-19	TallosPorM2	0.09615384615384615
6	2021-03-17	Tallos	3
6	2021-03-17	Plantas	121
6	2021-03-17	TallosPorPlanta	0.024793388429752067
6	2021-03-17	TallosPorM2	0.14423076923076922
6	2021-03-15	Tallos	8
6	2021-03-15	Plantas	121
6	2021-03-15	TallosPorPlanta	0.06611570247933884
6	2021-03-15	TallosPorM2	0.3846153846153846
6	2021-03-09	Tallos	8
6	2021-03-09	Plantas	121
6	2021-03-09	TallosPorPlanta	0.06611570247933884
6	2021-03-09	TallosPorM2	0.3846153846153846
6	2021-01-04	Tallos	8
6	2021-01-04	Plantas	121
6	2021-01-04	TallosPorPlanta	0.06611570247933884
6	2021-01-04	TallosPorM2	0.3846153846153846
6	2021-03-04	Tallos	6
6	2021-03-04	Plantas	121
6	2021-03-04	TallosPorPlanta	0.049586776859504134
6	2021-03-04	TallosPorM2	0.28846153846153844
6	2021-02-26	Tallos	NA
6	2021-02-26	Plantas	121
6	2021-02-26	TallosPorPlanta	NA
6	2021-02-26	TallosPorM2	NA
6	2021-04-16	Tallos	20
6	2021-04-16	Plantas	121
6	2021-04-16	TallosPorPlanta	0.1652892561983471
6	2021-04-16	TallosPorM2	0.9615384615384615
6	2021-06-28	Tallos	18
6	2021-06-28	Plantas	121
6	2021-06-28	TallosPorPlanta	0.1487603305785124
6	2021-06-28	TallosPorM2	0.8653846153846153
6	2021-02-16	Tallos	2
6	2021-02-16	Plantas	121
6	2021-02-16	TallosPorPlanta	0.01652892561983471
6	2021-02-16	TallosPorM2	0.09615384615384615
6	2021-02-08	Tallos	NA
6	2021-02-08	Plantas	121
6	2021-02-08	TallosPorPlanta	NA
6	2021-02-08	TallosPorM2	NA
6	2021-03-31	Tallos	2
6	2021-03-31	Plantas	121
6	2021-03-31	TallosPorPlanta	0.01652892561983471
6	2021-03-31	TallosPorM2	0.09615384615384615
6	2021-03-29	Tallos	NA
6	2021-03-29	Plantas	121
6	2021-03-29	TallosPorPlanta	NA
6	2021-03-29	TallosPorM2	NA
6	2021-03-23	Tallos	NA
6	2021-03-23	Plantas	121
6	2021-03-23	TallosPorPlanta	NA
6	2021-03-23	TallosPorM2	NA
6	2021-05-13	Tallos	34
6	2021-05-13	Plantas	121
6	2021-05-13	TallosPorPlanta	0.2809917355371901
6	2021-05-13	TallosPorM2	1.6346153846153846
6	2021-05-04	Tallos	79
6	2021-05-04	Plantas	121
6	2021-05-04	TallosPorPlanta	0.6528925619834711
6	2021-05-04	TallosPorM2	3.798076923076923
6	2021-04-27	Tallos	70
6	2021-04-27	Plantas	121
6	2021-04-27	TallosPorPlanta	0.5785123966942148
6	2021-04-27	TallosPorM2	3.3653846153846154
6	2021-04-23	Tallos	34
6	2021-04-23	Plantas	121
6	2021-04-23	TallosPorPlanta	0.2809917355371901
6	2021-04-23	TallosPorM2	1.6346153846153846
6	2021-06-08	Tallos	21
6	2021-06-08	Plantas	121
6	2021-06-08	TallosPorPlanta	0.17355371900826447
6	2021-06-08	TallosPorM2	1.0096153846153846
6	2021-04-20	Tallos	17
6	2021-04-20	Plantas	121
6	2021-04-20	TallosPorPlanta	0.14049586776859505
6	2021-04-20	TallosPorM2	0.8173076923076923
6	2021-06-03	Tallos	10
6	2021-06-03	Plantas	121
6	2021-06-03	TallosPorPlanta	0.08264462809917356
6	2021-06-03	TallosPorM2	0.4807692307692307
6	2021-04-13	Tallos	33
6	2021-04-13	Plantas	121
6	2021-04-13	TallosPorPlanta	0.2727272727272727
6	2021-04-13	TallosPorM2	1.5865384615384615
6	2021-05-27	Tallos	23
6	2021-05-27	Plantas	121
6	2021-05-27	TallosPorPlanta	0.19008264462809918
6	2021-05-27	TallosPorM2	1.1057692307692308
6	2021-04-05	Tallos	9
6	2021-04-05	Plantas	121
6	2021-04-05	TallosPorPlanta	0.0743801652892562
6	2021-04-05	TallosPorM2	0.43269230769230765
6	2021-05-24	Tallos	29
6	2021-05-24	Plantas	121
6	2021-05-24	TallosPorPlanta	0.2396694214876033
6	2021-05-24	TallosPorM2	1.3942307692307692
6	2021-05-20	Tallos	11
6	2021-05-20	Plantas	121
6	2021-05-20	TallosPorPlanta	0.09090909090909091
6	2021-05-20	TallosPorM2	0.5288461538461539
6	2021-05-18	Tallos	27
6	2021-05-18	Plantas	121
6	2021-05-18	TallosPorPlanta	0.2231404958677686
6	2021-05-18	TallosPorM2	1.2980769230769231
6	2021-06-18	Tallos	6
6	2021-06-18	Plantas	121
6	2021-06-18	TallosPorPlanta	0.049586776859504134
6	2021-06-18	TallosPorM2	0.28846153846153844
6	2021-06-15	Tallos	11
6	2021-06-15	Plantas	121
6	2021-06-15	TallosPorPlanta	0.09090909090909091
6	2021-06-15	TallosPorM2	0.5288461538461539
6	2021-06-10	Tallos	5
6	2021-06-10	Plantas	121
6	2021-06-10	TallosPorPlanta	0.04132231404958678
6	2021-06-10	TallosPorM2	0.24038461538461536
6	2021-05-31	Tallos	18
6	2021-05-31	Plantas	121
6	2021-05-31	TallosPorPlanta	0.1487603305785124
6	2021-05-31	TallosPorM2	0.8653846153846153
7	2020-11-18	Tallos	6
7	2020-11-18	Plantas	120
7	2020-11-18	TallosPorPlanta	0.05
7	2020-11-18	TallosPorM2	0.28846153846153844
7	2020-11-12	Tallos	7
7	2020-11-12	Plantas	120
7	2020-11-12	TallosPorPlanta	0.058333333333333334
7	2020-11-12	TallosPorM2	0.3365384615384615
7	2020-11-10	Tallos	5
7	2020-11-10	Plantas	120
7	2020-11-10	TallosPorPlanta	0.041666666666666664
7	2020-11-10	TallosPorM2	0.24038461538461536
7	2020-11-09	Tallos	15
7	2020-11-09	Plantas	120
7	2020-11-09	TallosPorPlanta	0.125
7	2020-11-09	TallosPorM2	0.7211538461538461
7	2020-11-27	Tallos	4
7	2020-11-27	Plantas	120
7	2020-11-27	TallosPorPlanta	0.03333333333333333
7	2020-11-27	TallosPorM2	0.1923076923076923
7	2020-11-23	Tallos	3
7	2020-11-23	Plantas	120
7	2020-11-23	TallosPorPlanta	0.025
7	2020-11-23	TallosPorM2	0.14423076923076922
7	2020-11-20	Tallos	2
7	2020-11-20	Plantas	120
7	2020-11-20	TallosPorPlanta	0.016666666666666666
7	2020-11-20	TallosPorM2	0.09615384615384615
7	2020-12-16	Tallos	20
7	2020-12-16	Plantas	120
7	2020-12-16	TallosPorPlanta	0.16666666666666666
7	2020-12-16	TallosPorM2	0.9615384615384615
7	2020-11-19	Tallos	6
7	2020-11-19	Plantas	120
7	2020-11-19	TallosPorPlanta	0.05
7	2020-11-19	TallosPorM2	0.28846153846153844
7	2020-12-14	Tallos	40
7	2020-12-14	Plantas	120
7	2020-12-14	TallosPorPlanta	0.3333333333333333
7	2020-12-14	TallosPorM2	1.923076923076923
7	2020-11-17	Tallos	13
7	2020-11-17	Plantas	120
7	2020-11-17	TallosPorPlanta	0.10833333333333334
7	2020-11-17	TallosPorM2	0.625
7	2020-12-09	Tallos	6
7	2020-12-09	Plantas	120
7	2020-12-09	TallosPorPlanta	0.05
7	2020-12-09	TallosPorM2	0.28846153846153844
7	2020-11-13	Tallos	8
7	2020-11-13	Plantas	120
7	2020-11-13	TallosPorPlanta	0.06666666666666667
7	2020-11-13	TallosPorM2	0.3846153846153846
7	2020-12-07	Tallos	26
7	2020-12-07	Plantas	120
7	2020-12-07	TallosPorPlanta	0.21666666666666667
7	2020-12-07	TallosPorM2	1.25
7	2020-12-04	Tallos	10
7	2020-12-04	Plantas	120
7	2020-12-04	TallosPorPlanta	0.08333333333333333
7	2020-12-04	TallosPorM2	0.4807692307692307
7	2020-12-01	Tallos	8
7	2020-12-01	Plantas	120
7	2020-12-01	TallosPorPlanta	0.06666666666666667
7	2020-12-01	TallosPorM2	0.3846153846153846
7	2020-11-30	Tallos	7
7	2020-11-30	Plantas	120
7	2020-11-30	TallosPorPlanta	0.058333333333333334
7	2020-11-30	TallosPorM2	0.3365384615384615
7	2020-12-24	Tallos	3
7	2020-12-24	Plantas	120
7	2020-12-24	TallosPorPlanta	0.025
7	2020-12-24	TallosPorM2	0.14423076923076922
7	2020-12-21	Tallos	11
7	2020-12-21	Plantas	120
7	2020-12-21	TallosPorPlanta	0.09166666666666666
7	2020-12-21	TallosPorM2	0.5288461538461539
7	2020-12-18	Tallos	NA
7	2020-12-18	Plantas	120
7	2020-12-18	TallosPorPlanta	NA
7	2020-12-18	TallosPorM2	NA
7	2021-02-02	Tallos	5
7	2021-02-02	Plantas	120
7	2021-02-02	TallosPorPlanta	0.041666666666666664
7	2021-02-02	TallosPorM2	0.24038461538461536
7	2021-01-26	Tallos	1
7	2021-01-26	Plantas	120
7	2021-01-26	TallosPorPlanta	0.008333333333333333
7	2021-01-26	TallosPorM2	0.04807692307692307
7	2020-11-04	Tallos	14
7	2020-11-04	Plantas	120
7	2020-11-04	TallosPorPlanta	0.11666666666666667
7	2020-11-04	TallosPorM2	0.673076923076923
7	2020-12-11	Tallos	11
7	2020-12-11	Plantas	120
7	2020-12-11	TallosPorPlanta	0.09166666666666666
7	2020-12-11	TallosPorM2	0.5288461538461539
7	2021-01-12	Tallos	9
7	2021-01-12	Plantas	120
7	2021-01-12	TallosPorPlanta	0.075
7	2021-01-12	TallosPorM2	0.43269230769230765
7	2021-01-06	Tallos	3
7	2021-01-06	Plantas	120
7	2021-01-06	TallosPorPlanta	0.025
7	2021-01-06	TallosPorM2	0.14423076923076922
7	2021-03-09	Tallos	3
7	2021-03-09	Plantas	120
7	2021-03-09	TallosPorPlanta	0.025
7	2021-03-09	TallosPorM2	0.14423076923076922
7	2021-01-04	Tallos	4
7	2021-01-04	Plantas	120
7	2021-01-04	TallosPorPlanta	0.03333333333333333
7	2021-01-04	TallosPorM2	0.1923076923076923
7	2020-12-31	Tallos	8
7	2020-12-31	Plantas	120
7	2020-12-31	TallosPorPlanta	0.06666666666666667
7	2020-12-31	TallosPorM2	0.3846153846153846
7	2020-12-28	Tallos	10
7	2020-12-28	Plantas	120
7	2020-12-28	TallosPorPlanta	0.08333333333333333
7	2020-12-28	TallosPorM2	0.4807692307692307
7	2021-02-23	Tallos	7
7	2021-02-23	Plantas	120
7	2021-02-23	TallosPorPlanta	0.058333333333333334
7	2021-02-23	TallosPorM2	0.3365384615384615
7	2021-02-16	Tallos	2
7	2021-02-16	Plantas	120
7	2021-02-16	TallosPorPlanta	0.016666666666666666
7	2021-02-16	TallosPorM2	0.09615384615384615
7	2021-02-08	Tallos	5
7	2021-02-08	Plantas	120
7	2021-02-08	TallosPorPlanta	0.041666666666666664
7	2021-02-08	TallosPorM2	0.24038461538461536
7	2020-11-06	Tallos	7
7	2020-11-06	Plantas	120
7	2020-11-06	TallosPorPlanta	0.058333333333333334
7	2020-11-06	TallosPorM2	0.3365384615384615
7	2020-11-05	Tallos	11
7	2020-11-05	Plantas	120
7	2020-11-05	TallosPorPlanta	0.09166666666666666
7	2020-11-05	TallosPorM2	0.5288461538461539
7	2021-03-23	Tallos	2
7	2021-03-23	Plantas	120
7	2021-03-23	TallosPorPlanta	0.016666666666666666
7	2021-03-23	TallosPorM2	0.09615384615384615
7	2021-01-19	Tallos	3
7	2021-01-19	Plantas	120
7	2021-01-19	TallosPorPlanta	0.025
7	2021-01-19	TallosPorM2	0.14423076923076922
7	2021-03-17	Tallos	1
7	2021-03-17	Plantas	120
7	2021-03-17	TallosPorPlanta	0.008333333333333333
7	2021-03-17	TallosPorM2	0.04807692307692307
7	2021-03-15	Tallos	8
7	2021-03-15	Plantas	120
7	2021-03-15	TallosPorPlanta	0.06666666666666667
7	2021-03-15	TallosPorM2	0.3846153846153846
7	2021-04-27	Tallos	98
7	2021-04-27	Plantas	120
7	2021-04-27	TallosPorPlanta	0.8166666666666667
7	2021-04-27	TallosPorM2	4.711538461538462
7	2021-04-23	Tallos	20
7	2021-04-23	Plantas	120
7	2021-04-23	TallosPorPlanta	0.16666666666666666
7	2021-04-23	TallosPorM2	0.9615384615384615
7	2021-03-04	Tallos	11
7	2021-03-04	Plantas	120
7	2021-03-04	TallosPorPlanta	0.09166666666666666
7	2021-03-04	TallosPorM2	0.5288461538461539
7	2021-02-26	Tallos	6
7	2021-02-26	Plantas	120
7	2021-02-26	TallosPorPlanta	0.05
7	2021-02-26	TallosPorM2	0.28846153846153844
7	2021-04-16	Tallos	15
7	2021-04-16	Plantas	120
7	2021-04-16	TallosPorPlanta	0.125
7	2021-04-16	TallosPorM2	0.7211538461538461
7	2021-04-13	Tallos	24
7	2021-04-13	Plantas	120
7	2021-04-13	TallosPorPlanta	0.2
7	2021-04-13	TallosPorM2	1.1538461538461537
7	2021-04-05	Tallos	6
7	2021-04-05	Plantas	120
7	2021-04-05	TallosPorPlanta	0.05
7	2021-04-05	TallosPorM2	0.28846153846153844
7	2021-03-31	Tallos	1
7	2021-03-31	Plantas	120
7	2021-03-31	TallosPorPlanta	0.008333333333333333
7	2021-03-31	TallosPorM2	0.04807692307692307
7	2021-03-29	Tallos	4
7	2021-03-29	Plantas	120
7	2021-03-29	TallosPorPlanta	0.03333333333333333
7	2021-03-29	TallosPorM2	0.1923076923076923
7	2021-05-18	Tallos	46
7	2021-05-18	Plantas	120
7	2021-05-18	TallosPorPlanta	0.38333333333333336
7	2021-05-18	TallosPorM2	2.2115384615384617
7	2021-05-13	Tallos	51
7	2021-05-13	Plantas	120
7	2021-05-13	TallosPorPlanta	0.425
7	2021-05-13	TallosPorM2	2.4519230769230766
7	2021-06-18	Tallos	5
7	2021-06-18	Plantas	120
7	2021-06-18	TallosPorPlanta	0.041666666666666664
7	2021-06-18	TallosPorM2	0.24038461538461536
7	2021-05-04	Tallos	102
7	2021-05-04	Plantas	120
7	2021-05-04	TallosPorPlanta	0.85
7	2021-05-04	TallosPorM2	4.903846153846153
7	2021-06-15	Tallos	12
7	2021-06-15	Plantas	120
7	2021-06-15	TallosPorPlanta	0.1
7	2021-06-15	TallosPorM2	0.5769230769230769
7	2021-06-10	Tallos	3
7	2021-06-10	Plantas	120
7	2021-06-10	TallosPorPlanta	0.025
7	2021-06-10	TallosPorM2	0.14423076923076922
7	2021-06-08	Tallos	17
7	2021-06-08	Plantas	120
7	2021-06-08	TallosPorPlanta	0.14166666666666666
7	2021-06-08	TallosPorM2	0.8173076923076923
7	2021-04-20	Tallos	10
7	2021-04-20	Plantas	120
7	2021-04-20	TallosPorPlanta	0.08333333333333333
7	2021-04-20	TallosPorM2	0.4807692307692307
7	2021-06-03	Tallos	10
7	2021-06-03	Plantas	120
7	2021-06-03	TallosPorPlanta	0.08333333333333333
7	2021-06-03	TallosPorM2	0.4807692307692307
7	2021-05-31	Tallos	20
7	2021-05-31	Plantas	120
7	2021-05-31	TallosPorPlanta	0.16666666666666666
7	2021-05-31	TallosPorM2	0.9615384615384615
7	2021-05-27	Tallos	22
7	2021-05-27	Plantas	120
7	2021-05-27	TallosPorPlanta	0.18333333333333332
7	2021-05-27	TallosPorM2	1.0576923076923077
7	2021-05-24	Tallos	25
7	2021-05-24	Plantas	120
7	2021-05-24	TallosPorPlanta	0.20833333333333334
7	2021-05-24	TallosPorM2	1.2019230769230769
7	2021-05-20	Tallos	13
7	2021-05-20	Plantas	120
7	2021-05-20	TallosPorPlanta	0.10833333333333334
7	2021-05-20	TallosPorM2	0.625
7	2021-06-24	Tallos	8
7	2021-06-24	Plantas	120
7	2021-06-24	TallosPorPlanta	0.06666666666666667
7	2021-06-24	TallosPorM2	0.3846153846153846
7	2021-06-21	Tallos	4
7	2021-06-21	Plantas	120
7	2021-06-21	TallosPorPlanta	0.03333333333333333
7	2021-06-21	TallosPorM2	0.1923076923076923
7	2021-06-28	Tallos	13
7	2021-06-28	Plantas	120
7	2021-06-28	TallosPorPlanta	0.10833333333333334
7	2021-06-28	TallosPorM2	0.625
8	2020-12-14	Tallos	29
8	2020-12-14	Plantas	120
8	2020-12-14	TallosPorPlanta	0.24166666666666667
8	2020-12-14	TallosPorM2	1.3942307692307692
8	2020-12-11	Tallos	26
8	2020-12-11	Plantas	120
8	2020-12-11	TallosPorPlanta	0.21666666666666667
8	2020-12-11	TallosPorM2	1.25
8	2021-01-06	Tallos	4
8	2021-01-06	Plantas	120
8	2021-01-06	TallosPorPlanta	0.03333333333333333
8	2021-01-06	TallosPorM2	0.1923076923076923
8	2020-12-07	Tallos	27
8	2020-12-07	Plantas	120
8	2020-12-07	TallosPorPlanta	0.225
8	2020-12-07	TallosPorM2	1.2980769230769231
8	2020-12-04	Tallos	7
8	2020-12-04	Plantas	120
8	2020-12-04	TallosPorPlanta	0.058333333333333334
8	2020-12-04	TallosPorM2	0.3365384615384615
8	2020-12-09	Tallos	7
8	2020-12-09	Plantas	120
8	2020-12-09	TallosPorPlanta	0.058333333333333334
8	2020-12-09	TallosPorM2	0.3365384615384615
8	2020-12-28	Tallos	10
8	2020-12-28	Plantas	120
8	2020-12-28	TallosPorPlanta	0.08333333333333333
8	2020-12-28	TallosPorM2	0.4807692307692307
8	2020-11-30	Tallos	14
8	2020-11-30	Plantas	120
8	2020-11-30	TallosPorPlanta	0.11666666666666667
8	2020-11-30	TallosPorM2	0.673076923076923
8	2020-11-09	Tallos	18
8	2020-11-09	Plantas	120
8	2020-11-09	TallosPorPlanta	0.15
8	2020-11-09	TallosPorM2	0.8653846153846153
8	2020-12-01	Tallos	11
8	2020-12-01	Plantas	120
8	2020-12-01	TallosPorPlanta	0.09166666666666666
8	2020-12-01	TallosPorM2	0.5288461538461539
8	2020-12-18	Tallos	1
8	2020-12-18	Plantas	120
8	2020-12-18	TallosPorPlanta	0.008333333333333333
8	2020-12-18	TallosPorM2	0.04807692307692307
8	2020-12-16	Tallos	8
8	2020-12-16	Plantas	120
8	2020-12-16	TallosPorPlanta	0.06666666666666667
8	2020-12-16	TallosPorM2	0.3846153846153846
8	2020-11-20	Tallos	3
8	2020-11-20	Plantas	120
8	2020-11-20	TallosPorPlanta	0.025
8	2020-11-20	TallosPorM2	0.14423076923076922
8	2021-01-19	Tallos	4
8	2021-01-19	Plantas	120
8	2021-01-19	TallosPorPlanta	0.03333333333333333
8	2021-01-19	TallosPorM2	0.1923076923076923
8	2021-01-12	Tallos	11
8	2021-01-12	Plantas	120
8	2021-01-12	TallosPorPlanta	0.09166666666666666
8	2021-01-12	TallosPorM2	0.5288461538461539
8	2020-11-18	Tallos	6
8	2020-11-18	Plantas	120
8	2020-11-18	TallosPorPlanta	0.05
8	2020-11-18	TallosPorM2	0.28846153846153844
8	2020-11-17	Tallos	18
8	2020-11-17	Plantas	120
8	2020-11-17	TallosPorPlanta	0.15
8	2020-11-17	TallosPorM2	0.8653846153846153
8	2021-01-04	Tallos	6
8	2021-01-04	Plantas	120
8	2021-01-04	TallosPorPlanta	0.05
8	2021-01-04	TallosPorM2	0.28846153846153844
8	2020-12-31	Tallos	11
8	2020-12-31	Plantas	120
8	2020-12-31	TallosPorPlanta	0.09166666666666666
8	2020-12-31	TallosPorM2	0.5288461538461539
8	2020-11-12	Tallos	7
8	2020-11-12	Plantas	120
8	2020-11-12	TallosPorPlanta	0.058333333333333334
8	2020-11-12	TallosPorM2	0.3365384615384615
8	2020-11-10	Tallos	4
8	2020-11-10	Plantas	120
8	2020-11-10	TallosPorPlanta	0.03333333333333333
8	2020-11-10	TallosPorM2	0.1923076923076923
8	2020-12-24	Tallos	4
8	2020-12-24	Plantas	120
8	2020-12-24	TallosPorPlanta	0.03333333333333333
8	2020-12-24	TallosPorM2	0.1923076923076923
8	2020-12-21	Tallos	3
8	2020-12-21	Plantas	120
8	2020-12-21	TallosPorPlanta	0.025
8	2020-12-21	TallosPorM2	0.14423076923076922
8	2020-11-27	Tallos	5
8	2020-11-27	Plantas	120
8	2020-11-27	TallosPorPlanta	0.041666666666666664
8	2020-11-27	TallosPorM2	0.24038461538461536
8	2020-11-23	Tallos	10
8	2020-11-23	Plantas	120
8	2020-11-23	TallosPorPlanta	0.08333333333333333
8	2020-11-23	TallosPorM2	0.4807692307692307
8	2021-01-26	Tallos	1
8	2021-01-26	Plantas	120
8	2021-01-26	TallosPorPlanta	0.008333333333333333
8	2021-01-26	TallosPorM2	0.04807692307692307
8	2021-03-23	Tallos	2
8	2021-03-23	Plantas	120
8	2021-03-23	TallosPorPlanta	0.016666666666666666
8	2021-03-23	TallosPorM2	0.09615384615384615
8	2020-11-19	Tallos	2
8	2020-11-19	Plantas	120
8	2020-11-19	TallosPorPlanta	0.016666666666666666
8	2020-11-19	TallosPorM2	0.09615384615384615
8	2021-03-15	Tallos	8
8	2021-03-15	Plantas	120
8	2021-03-15	TallosPorPlanta	0.06666666666666667
8	2021-03-15	TallosPorM2	0.3846153846153846
8	2021-03-09	Tallos	11
8	2021-03-09	Plantas	120
8	2021-03-09	TallosPorPlanta	0.09166666666666666
8	2021-03-09	TallosPorM2	0.5288461538461539
8	2021-04-23	Tallos	36
8	2021-04-23	Plantas	120
8	2021-04-23	TallosPorPlanta	0.3
8	2021-04-23	TallosPorM2	1.7307692307692306
8	2020-11-13	Tallos	4
8	2020-11-13	Plantas	120
8	2020-11-13	TallosPorPlanta	0.03333333333333333
8	2020-11-13	TallosPorM2	0.1923076923076923
8	2021-02-26	Tallos	NA
8	2021-02-26	Plantas	120
8	2021-02-26	TallosPorPlanta	NA
8	2021-02-26	TallosPorM2	NA
8	2021-02-23	Tallos	2
8	2021-02-23	Plantas	120
8	2021-02-23	TallosPorPlanta	0.016666666666666666
8	2021-02-23	TallosPorM2	0.09615384615384615
8	2021-04-13	Tallos	27
8	2021-04-13	Plantas	120
8	2021-04-13	TallosPorPlanta	0.225
8	2021-04-13	TallosPorM2	1.2980769230769231
8	2021-02-16	Tallos	6
8	2021-02-16	Plantas	120
8	2021-02-16	TallosPorPlanta	0.05
8	2021-02-16	TallosPorM2	0.28846153846153844
8	2021-02-08	Tallos	6
8	2021-02-08	Plantas	120
8	2021-02-08	TallosPorPlanta	0.05
8	2021-02-08	TallosPorM2	0.28846153846153844
8	2021-02-02	Tallos	7
8	2021-02-02	Plantas	120
8	2021-02-02	TallosPorPlanta	0.058333333333333334
8	2021-02-02	TallosPorM2	0.3365384615384615
8	2021-03-29	Tallos	2
8	2021-03-29	Plantas	120
8	2021-03-29	TallosPorPlanta	0.016666666666666666
8	2021-03-29	TallosPorM2	0.09615384615384615
8	2020-11-06	Tallos	3
8	2020-11-06	Plantas	120
8	2020-11-06	TallosPorPlanta	0.025
8	2020-11-06	TallosPorM2	0.14423076923076922
8	2021-03-17	Tallos	1
8	2021-03-17	Plantas	120
8	2021-03-17	TallosPorPlanta	0.008333333333333333
8	2021-03-17	TallosPorM2	0.04807692307692307
8	2020-11-04	Tallos	15
8	2020-11-04	Plantas	120
8	2020-11-04	TallosPorPlanta	0.125
8	2020-11-04	TallosPorM2	0.7211538461538461
8	2021-04-27	Tallos	97
8	2021-04-27	Plantas	120
8	2021-04-27	TallosPorPlanta	0.8083333333333333
8	2021-04-27	TallosPorM2	4.663461538461538
8	2021-06-10	Tallos	9
8	2021-06-10	Plantas	120
8	2021-06-10	TallosPorPlanta	0.075
8	2021-06-10	TallosPorM2	0.43269230769230765
8	2021-03-04	Tallos	9
8	2021-03-04	Plantas	120
8	2021-03-04	TallosPorPlanta	0.075
8	2021-03-04	TallosPorM2	0.43269230769230765
