Fecha	remote_id	remote_name	Variable	Valor
2021-06-28T21:00:00Z	Priva	Hortisimulador 1	D<c3><a9>ficit_Humed	2.12
2021-06-28T21:00:00Z	Priva	Hortisimulador 1	Humedad_Relativa_porc	85.79
2021-06-28T21:00:00Z	Priva	Hortisimulador 1	Temperatura_Aire_C	17.5
2021-06-28T21:00:00Z	Priva	Hortisimulador 1	Humedad_Absoluta_gm3	12.789874463219732
2021-06-28T22:00:00Z	Priva	Hortisimulador 1	Temperatura_Calefaccion_C	NA
2021-06-28T22:00:00Z	Priva	Hortisimulador 1	Temperatura_Ventilacion_C	NA
2021-06-28T22:00:00Z	Priva	Hortisimulador 1	DPV_kPa	0.2518797286191273
2021-06-28T22:00:00Z	Priva	Hortisimulador 1	D<c3><a9>ficit_Humed	1.92
2021-06-28T22:00:00Z	Priva	Hortisimulador 1	Humedad_Relativa_porc	87
2021-06-28T22:00:00Z	Priva	Hortisimulador 1	Temperatura_Aire_C	17
2021-06-28T22:00:00Z	Priva	Hortisimulador 1	Humedad_Absoluta_gm3	12.58819218552568
2021-06-28T23:00:00Z	Priva	Hortisimulador 1	Temperatura_Calefaccion_C	NA
2021-06-28T23:00:00Z	Priva	Hortisimulador 1	Temperatura_Ventilacion_C	NA
2021-06-28T23:00:00Z	Priva	Hortisimulador 1	DPV_kPa	0.28836733321439423
2021-06-28T23:00:00Z	Priva	Hortisimulador 1	D<c3><a9>ficit_Humed	2.18
2021-06-28T23:00:00Z	Priva	Hortisimulador 1	Humedad_Relativa_porc	84.22
2021-06-28T23:00:00Z	Priva	Hortisimulador 1	Temperatura_Aire_C	16.08
2021-06-28T23:00:00Z	Priva	Hortisimulador 1	Humedad_Absoluta_gm3	11.52995956846079
2021-06-29T00:00:00Z	Priva	Hortisimulador 1	Temperatura_Calefaccion_C	NA
2021-06-29T00:00:00Z	Priva	Hortisimulador 1	Temperatura_Ventilacion_C	NA
2021-06-29T00:00:00Z	Priva	Hortisimulador 1	DPV_kPa	0.34218145162750846
2021-06-29T00:00:00Z	Priva	Hortisimulador 1	D<c3><a9>ficit_Humed	2.6
2021-06-29T00:00:00Z	Priva	Hortisimulador 1	Humedad_Relativa_porc	82
2021-06-29T00:00:00Z	Priva	Hortisimulador 1	Temperatura_Aire_C	16.7
2021-06-29T00:00:00Z	Priva	Hortisimulador 1	Humedad_Absoluta_gm3	11.653096141855267
2021-06-29T01:00:00Z	Priva	Hortisimulador 1	Temperatura_Calefaccion_C	NA
2021-06-29T01:00:00Z	Priva	Hortisimulador 1	Temperatura_Ventilacion_C	NA
2021-06-29T01:00:00Z	Priva	Hortisimulador 1	DPV_kPa	0.38300593413309036
2021-06-29T01:00:00Z	Priva	Hortisimulador 1	D<c3><a9>ficit_Humed	2.9
2021-06-29T01:00:00Z	Priva	Hortisimulador 1	Humedad_Relativa_porc	79.98
2021-06-29T01:00:00Z	Priva	Hortisimulador 1	Temperatura_Aire_C	16.8
2021-06-29T01:00:00Z	Priva	Hortisimulador 1	Humedad_Absoluta_gm3	11.434483153173563
2021-06-29T02:00:00Z	Priva	Hortisimulador 1	Temperatura_Calefaccion_C	NA
2021-06-29T02:00:00Z	Priva	Hortisimulador 1	Temperatura_Ventilacion_C	NA
2021-06-29T02:00:00Z	Priva	Hortisimulador 1	DPV_kPa	0.3924457562523614
2021-06-29T02:00:00Z	Priva	Hortisimulador 1	D<c3><a9>ficit_Humed	2.9
2021-06-29T02:00:00Z	Priva	Hortisimulador 1	Humedad_Relativa_porc	80
2021-06-29T02:00:00Z	Priva	Hortisimulador 1	Temperatura_Aire_C	17.2
2021-06-29T02:00:00Z	Priva	Hortisimulador 1	Humedad_Absoluta_gm3	11.714793045497556
2021-06-29T03:00:00Z	Priva	Hortisimulador 1	Temperatura_Calefaccion_C	NA
2021-06-29T03:00:00Z	Priva	Hortisimulador 1	Temperatura_Ventilacion_C	NA
2021-06-29T03:00:00Z	Priva	Hortisimulador 1	DPV_kPa	0.38276640818663166
2021-06-29T03:00:00Z	Priva	Hortisimulador 1	D<c3><a9>ficit_Humed	2.9
2021-06-29T03:00:00Z	Priva	Hortisimulador 1	Humedad_Relativa_porc	80.98
2021-06-29T03:00:00Z	Priva	Hortisimulador 1	Temperatura_Aire_C	17.6
2021-06-29T03:00:00Z	Priva	Hortisimulador 1	Humedad_Absoluta_gm3	12.145018365002903
2021-06-29T04:00:00Z	Priva	Hortisimulador 1	Temperatura_Calefaccion_C	NA
2021-06-29T04:00:00Z	Priva	Hortisimulador 1	Temperatura_Ventilacion_C	NA
2021-06-29T04:00:00Z	Priva	Hortisimulador 1	DPV_kPa	0.3799589856335682
2021-06-29T04:00:00Z	Priva	Hortisimulador 1	D<c3><a9>ficit_Humed	2.8
2021-06-29T04:00:00Z	Priva	Hortisimulador 1	Humedad_Relativa_porc	81
2021-06-29T04:00:00Z	Priva	Hortisimulador 1	Temperatura_Aire_C	17.5
2021-06-29T04:00:00Z	Priva	Hortisimulador 1	Humedad_Absoluta_gm3	12.075764442485116
2021-06-29T05:00:00Z	Priva	Hortisimulador 1	Temperatura_Calefaccion_C	NA
2021-06-29T05:00:00Z	Priva	Hortisimulador 1	Temperatura_Ventilacion_C	NA
2021-06-29T05:00:00Z	Priva	Hortisimulador 1	DPV_kPa	0.3700812156209386
2021-06-29T05:00:00Z	Priva	Hortisimulador 1	D<c3><a9>ficit_Humed	2.7
2021-06-29T05:00:00Z	Priva	Hortisimulador 1	Humedad_Relativa_porc	81.02
2021-06-29T05:00:00Z	Priva	Hortisimulador 1	Temperatura_Aire_C	17.1
2021-06-29T05:00:00Z	Priva	Hortisimulador 1	Humedad_Absoluta_gm3	11.793363015670458
2021-06-29T06:00:00Z	Priva	Hortisimulador 1	Temperatura_Calefaccion_C	NA
2021-06-29T06:00:00Z	Priva	Hortisimulador 1	Temperatura_Ventilacion_C	NA
2021-06-29T06:00:00Z	Priva	Hortisimulador 1	DPV_kPa	0.34436097974004143
2021-06-29T06:00:00Z	Priva	Hortisimulador 1	D<c3><a9>ficit_Humed	2.6
2021-06-29T06:00:00Z	Priva	Hortisimulador 1	Humedad_Relativa_porc	82
2021-06-29T06:00:00Z	Priva	Hortisimulador 1	Temperatura_Aire_C	16.8
2021-06-29T06:00:00Z	Priva	Hortisimulador 1	Humedad_Absoluta_gm3	11.723276051015654
2021-06-29T07:00:00Z	Priva	Hortisimulador 1	Temperatura_Calefaccion_C	NA
2021-06-29T07:00:00Z	Priva	Hortisimulador 1	Temperatura_Ventilacion_C	NA
2021-06-29T07:00:00Z	Priva	Hortisimulador 1	DPV_kPa	0.5307948152470846
2021-06-29T07:00:00Z	Priva	Hortisimulador 1	D<c3><a9>ficit_Humed	3.9
2021-06-29T07:00:00Z	Priva	Hortisimulador 1	Humedad_Relativa_porc	77
2021-06-29T07:00:00Z	Priva	Hortisimulador 1	Temperatura_Aire_C	19.79
2021-06-29T07:00:00Z	Priva	Hortisimulador 1	Humedad_Absoluta_gm3	13.144004726468808
2021-06-29T08:00:00Z	Priva	Hortisimulador 1	Temperatura_Calefaccion_C	NA
2021-06-29T08:00:00Z	Priva	Hortisimulador 1	Temperatura_Ventilacion_C	NA
2021-06-29T08:00:00Z	Priva	Hortisimulador 1	DPV_kPa	0.6268103355175285
2021-06-29T08:00:00Z	Priva	Hortisimulador 1	D<c3><a9>ficit_Humed	4.5
2021-06-29T08:00:00Z	Priva	Hortisimulador 1	Humedad_Relativa_porc	77
2021-06-29T08:00:00Z	Priva	Hortisimulador 1	Temperatura_Aire_C	22.5
2021-06-29T08:00:00Z	Priva	Hortisimulador 1	Humedad_Absoluta_gm3	15.379349885071804
2021-06-29T09:00:00Z	Priva	Hortisimulador 1	Temperatura_Calefaccion_C	NA
2021-06-29T09:00:00Z	Priva	Hortisimulador 1	Temperatura_Ventilacion_C	NA
2021-06-29T09:00:00Z	Priva	Hortisimulador 1	DPV_kPa	0.9883235063748493
2021-06-29T09:00:00Z	Priva	Hortisimulador 1	D<c3><a9>ficit_Humed	7.17
2021-06-29T09:00:00Z	Priva	Hortisimulador 1	Humedad_Relativa_porc	72.08
2021-06-29T09:00:00Z	Priva	Hortisimulador 1	Temperatura_Aire_C	26.88
2021-06-29T09:00:00Z	Priva	Hortisimulador 1	Humedad_Absoluta_gm3	18.42683000879035
2021-06-29T10:00:00Z	Priva	Hortisimulador 1	Temperatura_Calefaccion_C	NA
2021-06-29T10:00:00Z	Priva	Hortisimulador 1	Temperatura_Ventilacion_C	NA
2021-06-29T10:00:00Z	Priva	Hortisimulador 1	DPV_kPa	1.4502727097484804
2021-06-29T10:00:00Z	Priva	Hortisimulador 1	D<c3><a9>ficit_Humed	10.58
2021-06-29T10:00:00Z	Priva	Hortisimulador 1	Humedad_Relativa_porc	59.03
2021-06-29T10:00:00Z	Priva	Hortisimulador 1	Temperatura_Aire_C	26.88
2021-06-29T10:00:00Z	Priva	Hortisimulador 1	Humedad_Absoluta_gm3	15.09067390980708
2021-06-29T11:00:00Z	Priva	Hortisimulador 1	Temperatura_Calefaccion_C	NA
2021-06-29T11:00:00Z	Priva	Hortisimulador 1	Temperatura_Ventilacion_C	NA
2021-06-29T11:00:00Z	Priva	Hortisimulador 1	DPV_kPa	2.4032899998484702
2021-06-29T11:00:00Z	Priva	Hortisimulador 1	D<c3><a9>ficit_Humed	17.27
2021-06-29T11:00:00Z	Priva	Hortisimulador 1	Humedad_Relativa_porc	37.11
2021-06-29T11:00:00Z	Priva	Hortisimulador 1	Temperatura_Aire_C	28.19
2021-06-29T11:00:00Z	Priva	Hortisimulador 1	Humedad_Absoluta_gm3	10.19707415616071
2021-06-29T12:00:00Z	Priva	Hortisimulador 1	Temperatura_Calefaccion_C	NA
2021-06-29T12:00:00Z	Priva	Hortisimulador 1	Temperatura_Ventilacion_C	NA
2021-06-29T12:00:00Z	Priva	Hortisimulador 1	DPV_kPa	2.3935869197758555
2021-06-29T12:00:00Z	Priva	Hortisimulador 1	D<c3><a9>ficit_Humed	17.32
2021-06-29T12:00:00Z	Priva	Hortisimulador 1	Humedad_Relativa_porc	36
2021-06-29T12:00:00Z	Priva	Hortisimulador 1	Temperatura_Aire_C	27.82
2021-06-29T12:00:00Z	Priva	Hortisimulador 1	Humedad_Absoluta_gm3	9.693159163934556
2021-06-29T13:00:00Z	Priva	Hortisimulador 1	Temperatura_Calefaccion_C	NA
2021-06-29T13:00:00Z	Priva	Hortisimulador 1	Temperatura_Ventilacion_C	NA
2021-06-29T13:00:00Z	Priva	Hortisimulador 1	DPV_kPa	2.070386577731366
2021-06-29T13:00:00Z	Priva	Hortisimulador 1	D<c3><a9>ficit_Humed	15.02
2021-06-29T13:00:00Z	Priva	Hortisimulador 1	Humedad_Relativa_porc	40.89
2021-06-29T13:00:00Z	Priva	Hortisimulador 1	Temperatura_Aire_C	26.7
2021-06-29T13:00:00Z	Priva	Hortisimulador 1	Humedad_Absoluta_gm3	10.349523716951271
2021-06-29T14:00:00Z	Priva	Hortisimulador 1	Temperatura_Calefaccion_C	NA
2021-06-29T14:00:00Z	Priva	Hortisimulador 1	Temperatura_Ventilacion_C	NA
2021-06-29T14:00:00Z	Priva	Hortisimulador 1	DPV_kPa	2.5798889208118356
2021-06-29T14:00:00Z	Priva	Hortisimulador 1	D<c3><a9>ficit_Humed	18.42
2021-06-29T14:00:00Z	Priva	Hortisimulador 1	Humedad_Relativa_porc	36.03
2021-06-29T14:00:00Z	Priva	Hortisimulador 1	Temperatura_Aire_C	29.12
2021-06-29T14:00:00Z	Priva	Hortisimulador 1	Humedad_Absoluta_gm3	10.416233225887092
2021-06-29T15:00:00Z	Priva	Hortisimulador 1	Temperatura_Calefaccion_C	NA
2021-06-29T15:00:00Z	Priva	Hortisimulador 1	Temperatura_Ventilacion_C	NA
2021-06-29T15:00:00Z	Priva	Hortisimulador 1	DPV_kPa	1.3844290189671775
2021-06-29T15:00:00Z	Priva	Hortisimulador 1	D<c3><a9>ficit_Humed	9.98
2021-06-29T15:00:00Z	Priva	Hortisimulador 1	Humedad_Relativa_porc	59.1
2021-06-29T15:00:00Z	Priva	Hortisimulador 1	Temperatura_Aire_C	26.12
2021-06-29T15:00:00Z	Priva	Hortisimulador 1	Humedad_Absoluta_gm3	14.48399965440488
2021-06-29T16:00:00Z	Priva	Hortisimulador 1	Temperatura_Calefaccion_C	NA
2021-06-29T16:00:00Z	Priva	Hortisimulador 1	Temperatura_Ventilacion_C	NA
2021-06-29T16:00:00Z	Priva	Hortisimulador 1	DPV_kPa	1.1373074663652514
2021-06-29T16:00:00Z	Priva	Hortisimulador 1	D<c3><a9>ficit_Humed	8.31
2021-06-29T16:00:00Z	Priva	Hortisimulador 1	Humedad_Relativa_porc	61
2021-06-29T16:00:00Z	Priva	Hortisimulador 1	Temperatura_Aire_C	23.62
2021-06-29T16:00:00Z	Priva	Hortisimulador 1	Humedad_Absoluta_gm3	12.987930146006134
2021-06-29T17:00:00Z	Priva	Hortisimulador 1	Temperatura_Calefaccion_C	NA
2021-06-29T17:00:00Z	Priva	Hortisimulador 1	Temperatura_Ventilacion_C	NA
2021-06-29T17:00:00Z	Priva	Hortisimulador 1	DPV_kPa	0.6821331607827712
2021-06-29T17:00:00Z	Priva	Hortisimulador 1	D<c3><a9>ficit_Humed	4.91
2021-06-29T17:00:00Z	Priva	Hortisimulador 1	Humedad_Relativa_porc	74.97
2021-06-29T17:00:00Z	Priva	Hortisimulador 1	Temperatura_Aire_C	22.5
2021-06-29T17:00:00Z	Priva	Hortisimulador 1	Humedad_Absoluta_gm3	14.97389429719264
2021-06-29T18:00:00Z	Priva	Hortisimulador 1	Temperatura_Calefaccion_C	NA
2021-06-29T18:00:00Z	Priva	Hortisimulador 1	Temperatura_Ventilacion_C	NA
2021-06-29T18:00:00Z	Priva	Hortisimulador 1	DPV_kPa	0.42180654457208994
2021-06-29T18:00:00Z	Priva	Hortisimulador 1	D<c3><a9>ficit_Humed	3.2
2021-06-29T18:00:00Z	Priva	Hortisimulador 1	Humedad_Relativa_porc	81.97
2021-06-29T18:00:00Z	Priva	Hortisimulador 1	Temperatura_Aire_C	20.01
2021-06-29T18:00:00Z	Priva	Hortisimulador 1	Humedad_Absoluta_gm3	14.173745542653137
2021-06-29T19:00:00Z	Priva	Hortisimulador 1	Temperatura_Calefaccion_C	NA
2021-06-29T19:00:00Z	Priva	Hortisimulador 1	Temperatura_Ventilacion_C	NA
2021-06-29T19:00:00Z	Priva	Hortisimulador 1	DPV_kPa	0.36683413018671446
2021-06-29T19:00:00Z	Priva	Hortisimulador 1	D<c3><a9>ficit_Humed	2.7
2021-06-29T19:00:00Z	Priva	Hortisimulador 1	Humedad_Relativa_porc	82
2021-06-29T19:00:00Z	Priva	Hortisimulador 1	Temperatura_Aire_C	17.8
2021-06-29T19:00:00Z	Priva	Hortisimulador 1	Humedad_Absoluta_gm3	12.445419611173405
2021-06-29T20:00:00Z	Priva	Hortisimulador 1	Temperatura_Calefaccion_C	NA
2021-06-29T20:00:00Z	Priva	Hortisimulador 1	Temperatura_Ventilacion_C	NA
2021-06-29T20:00:00Z	Priva	Hortisimulador 1	DPV_kPa	0.31454527363626744
2021-06-29T20:00:00Z	Priva	Hortisimulador 1	D<c3><a9>ficit_Humed	2.4
2021-06-29T20:00:00Z	Priva	Hortisimulador 1	Humedad_Relativa_porc	83.97
2021-06-29T20:00:00Z	Priva	Hortisimulador 1	Temperatura_Aire_C	17.2
2021-06-29T20:00:00Z	Priva	Hortisimulador 1	Humedad_Absoluta_gm3	12.296139650380375
2021-06-29T21:00:00Z	Priva	Hortisimulador 1	Temperatura_Calefaccion_C	NA
2021-06-29T21:00:00Z	Priva	Hortisimulador 1	Temperatura_Ventilacion_C	NA
2021-06-29T21:00:00Z	Priva	Hortisimulador 1	DPV_kPa	0.27622007165675466
2021-06-29T21:00:00Z	Priva	Hortisimulador 1	D<c3><a9>ficit_Humed	2.1
2021-06-29T21:00:00Z	Priva	Hortisimulador 1	Humedad_Relativa_porc	85
2021-06-29T21:00:00Z	Priva	Hortisimulador 1	Temperatura_Aire_C	16.2
2021-06-29T21:00:00Z	Priva	Hortisimulador 1	Humedad_Absoluta_gm3	11.721312267850204
2021-06-29T22:00:00Z	Priva	Hortisimulador 1	Temperatura_Calefaccion_C	NA
2021-06-29T22:00:00Z	Priva	Hortisimulador 1	Temperatura_Ventilacion_C	NA
2021-06-29T22:00:00Z	Priva	Hortisimulador 1	DPV_kPa	0.37539846746078764
2021-06-29T22:00:00Z	Priva	Hortisimulador 1	D<c3><a9>ficit_Humed	2.9
2021-06-29T22:00:00Z	Priva	Hortisimulador 1	Humedad_Relativa_porc	80
2021-06-29T22:00:00Z	Priva	Hortisimulador 1	Temperatura_Aire_C	16.5
2021-06-29T22:00:00Z	Priva	Hortisimulador 1	Humedad_Absoluta_gm3	11.23300045308973
2021-06-29T23:00:00Z	Priva	Hortisimulador 1	Temperatura_Calefaccion_C	NA
2021-06-29T23:00:00Z	Priva	Hortisimulador 1	Temperatura_Ventilacion_C	NA
2021-06-29T23:00:00Z	Priva	Hortisimulador 1	DPV_kPa	0.4051227717632401
2021-06-29T23:00:00Z	Priva	Hortisimulador 1	D<c3><a9>ficit_Humed	3.1
2021-06-29T23:00:00Z	Priva	Hortisimulador 1	Humedad_Relativa_porc	78
2021-06-29T23:00:00Z	Priva	Hortisimulador 1	Temperatura_Aire_C	16.2
2021-06-29T23:00:00Z	Priva	Hortisimulador 1	Humedad_Absoluta_gm3	10.756027728144893
2021-06-30T00:00:00Z	Priva	Hortisimulador 1	Temperatura_Calefaccion_C	NA
2021-06-30T00:00:00Z	Priva	Hortisimulador 1	Temperatura_Ventilacion_C	NA
2021-06-30T00:00:00Z	Priva	Hortisimulador 1	DPV_kPa	0.44563336601845605
2021-06-30T00:00:00Z	Priva	Hortisimulador 1	D<c3><a9>ficit_Humed	3.3
2021-06-30T00:00:00Z	Priva	Hortisimulador 1	Humedad_Relativa_porc	77
2021-06-30T00:00:00Z	Priva	Hortisimulador 1	Temperatura_Aire_C	17
2021-06-30T00:00:00Z	Priva	Hortisimulador 1	Humedad_Absoluta_gm3	11.141273543511232
2021-06-30T01:00:00Z	Priva	Hortisimulador 1	Temperatura_Calefaccion_C	NA
2021-06-30T01:00:00Z	Priva	Hortisimulador 1	Temperatura_Ventilacion_C	NA
2021-06-30T01:00:00Z	Priva	Hortisimulador 1	DPV_kPa	0.4199546683318385
2021-06-30T01:00:00Z	Priva	Hortisimulador 1	D<c3><a9>ficit_Humed	3.1
2021-06-30T01:00:00Z	Priva	Hortisimulador 1	Humedad_Relativa_porc	79
2021-06-30T01:00:00Z	Priva	Hortisimulador 1	Temperatura_Aire_C	17.5
2021-06-30T01:00:00Z	Priva	Hortisimulador 1	Humedad_Absoluta_gm3	11.77759741921388
2021-06-30T02:00:00Z	Priva	Hortisimulador 1	Temperatura_Calefaccion_C	NA
2021-06-30T02:00:00Z	Priva	Hortisimulador 1	Temperatura_Ventilacion_C	NA
2021-06-30T02:00:00Z	Priva	Hortisimulador 1	DPV_kPa	0.3957254731153224
2021-06-30T02:00:00Z	Priva	Hortisimulador 1	D<c3><a9>ficit_Humed	3
2021-06-30T02:00:00Z	Priva	Hortisimulador 1	Humedad_Relativa_porc	79.96
2021-06-30T02:00:00Z	Priva	Hortisimulador 1	Temperatura_Aire_C	17.3
2021-06-30T02:00:00Z	Priva	Hortisimulador 1	Humedad_Absoluta_gm3	11.779165317395558
2021-06-30T03:00:00Z	Priva	Hortisimulador 1	Temperatura_Calefaccion_C	NA
2021-06-30T03:00:00Z	Priva	Hortisimulador 1	Temperatura_Ventilacion_C	NA
2021-06-30T03:00:00Z	Priva	Hortisimulador 1	DPV_kPa	0.4050338650984372
2021-06-30T03:00:00Z	Priva	Hortisimulador 1	D<c3><a9>ficit_Humed	3
2021-06-30T03:00:00Z	Priva	Hortisimulador 1	Humedad_Relativa_porc	80
2021-06-30T03:00:00Z	Priva	Hortisimulador 1	Temperatura_Aire_C	17.7
2021-06-30T03:00:00Z	Priva	Hortisimulador 1	Humedad_Absoluta_gm3	12.069772440180753
2021-06-30T04:00:00Z	Priva	Hortisimulador 1	Temperatura_Calefaccion_C	NA
2021-06-30T04:00:00Z	Priva	Hortisimulador 1	Temperatura_Ventilacion_C	NA
2021-06-30T04:00:00Z	Priva	Hortisimulador 1	DPV_kPa	0.3899696687259627
2021-06-30T04:00:00Z	Priva	Hortisimulador 1	D<c3><a9>ficit_Humed	2.9
2021-06-30T04:00:00Z	Priva	Hortisimulador 1	Humedad_Relativa_porc	80
2021-06-30T04:00:00Z	Priva	Hortisimulador 1	Temperatura_Aire_C	17.1
2021-06-30T04:00:00Z	Priva	Hortisimulador 1	Humedad_Absoluta_gm3	11.644890659758536
2021-06-30T05:00:00Z	Priva	Hortisimulador 1	Temperatura_Calefaccion_C	NA
2021-06-30T05:00:00Z	Priva	Hortisimulador 1	Temperatura_Ventilacion_C	NA
2021-06-30T05:00:00Z	Priva	Hortisimulador 1	DPV_kPa	0.3509727018533663
2021-06-30T05:00:00Z	Priva	Hortisimulador 1	D<c3><a9>ficit_Humed	2.6
2021-06-30T05:00:00Z	Priva	Hortisimulador 1	Humedad_Relativa_porc	82
2021-06-30T05:00:00Z	Priva	Hortisimulador 1	Temperatura_Aire_C	17.1
2021-06-30T05:00:00Z	Priva	Hortisimulador 1	Humedad_Absoluta_gm3	11.9360129262525
2021-06-30T06:00:00Z	Priva	Hortisimulador 1	Temperatura_Calefaccion_C	NA
2021-06-30T06:00:00Z	Priva	Hortisimulador 1	Temperatura_Ventilacion_C	NA
2021-06-30T06:00:00Z	Priva	Hortisimulador 1	DPV_kPa	0.3509727018533663
2021-06-30T06:00:00Z	Priva	Hortisimulador 1	D<c3><a9>ficit_Humed	2.7
2021-06-30T06:00:00Z	Priva	Hortisimulador 1	Humedad_Relativa_porc	82
2021-06-30T06:00:00Z	Priva	Hortisimulador 1	Temperatura_Aire_C	17.1
2021-06-30T06:00:00Z	Priva	Hortisimulador 1	Humedad_Absoluta_gm3	11.9360129262525
2021-06-30T07:00:00Z	Priva	Hortisimulador 1	Temperatura_Calefaccion_C	NA
2021-06-30T07:00:00Z	Priva	Hortisimulador 1	Temperatura_Ventilacion_C	NA
2021-06-30T07:00:00Z	Priva	Hortisimulador 1	DPV_kPa	0.5991058001658398
2021-06-30T07:00:00Z	Priva	Hortisimulador 1	D<c3><a9>ficit_Humed	4.4
2021-06-30T07:00:00Z	Priva	Hortisimulador 1	Humedad_Relativa_porc	74.04
2021-06-30T07:00:00Z	Priva	Hortisimulador 1	Temperatura_Aire_C	19.79
2021-06-30T07:00:00Z	Priva	Hortisimulador 1	Humedad_Absoluta_gm3	12.638728700620135
2021-06-30T08:00:00Z	Priva	Hortisimulador 1	Temperatura_Calefaccion_C	NA
2021-06-30T08:00:00Z	Priva	Hortisimulador 1	Temperatura_Ventilacion_C	NA
2021-06-30T08:00:00Z	Priva	Hortisimulador 1	DPV_kPa	0.7753811985750705
2021-06-30T08:00:00Z	Priva	Hortisimulador 1	D<c3><a9>ficit_Humed	5.59
2021-06-30T08:00:00Z	Priva	Hortisimulador 1	Humedad_Relativa_porc	73.04
2021-06-30T08:00:00Z	Priva	Hortisimulador 1	Temperatura_Aire_C	23.39
2021-06-30T08:00:00Z	Priva	Hortisimulador 1	Humedad_Absoluta_gm3	15.34933914859406
2021-06-30T09:00:00Z	Priva	Hortisimulador 1	Temperatura_Calefaccion_C	NA
2021-06-30T09:00:00Z	Priva	Hortisimulador 1	Temperatura_Ventilacion_C	NA
2021-06-30T09:00:00Z	Priva	Hortisimulador 1	DPV_kPa	1.0258712342625143
2021-06-30T09:00:00Z	Priva	Hortisimulador 1	D<c3><a9>ficit_Humed	7.53
2021-06-30T09:00:00Z	Priva	Hortisimulador 1	Humedad_Relativa_porc	69.8
2021-06-30T09:00:00Z	Priva	Hortisimulador 1	Temperatura_Aire_C	26.18
2021-06-30T09:00:00Z	Priva	Hortisimulador 1	Humedad_Absoluta_gm3	17.163581193561818
2021-06-30T10:00:00Z	Priva	Hortisimulador 1	Temperatura_Calefaccion_C	NA
2021-06-30T10:00:00Z	Priva	Hortisimulador 1	Temperatura_Ventilacion_C	NA
2021-06-30T10:00:00Z	Priva	Hortisimulador 1	DPV_kPa	0.8031076893541755
2021-06-30T10:00:00Z	Priva	Hortisimulador 1	D<c3><a9>ficit_Humed	5.82
2021-06-30T10:00:00Z	Priva	Hortisimulador 1	Humedad_Relativa_porc	72.92
2021-06-30T10:00:00Z	Priva	Hortisimulador 1	Temperatura_Aire_C	23.9
2021-06-30T10:00:00Z	Priva	Hortisimulador 1	Humedad_Absoluta_gm3	15.774625221488828
2021-06-30T11:00:00Z	Priva	Hortisimulador 1	Temperatura_Calefaccion_C	NA
2021-06-30T11:00:00Z	Priva	Hortisimulador 1	Temperatura_Ventilacion_C	NA
2021-06-30T11:00:00Z	Priva	Hortisimulador 1	DPV_kPa	0.7709226389992733
2021-06-30T11:00:00Z	Priva	Hortisimulador 1	D<c3><a9>ficit_Humed	5.54
2021-06-30T11:00:00Z	Priva	Hortisimulador 1	Humedad_Relativa_porc	73.88
2021-06-30T11:00:00Z	Priva	Hortisimulador 1	Temperatura_Aire_C	23.82
2021-06-30T11:00:00Z	Priva	Hortisimulador 1	Humedad_Absoluta_gm3	15.909947889591002
2021-06-30T12:00:00Z	Priva	Hortisimulador 1	Temperatura_Calefaccion_C	NA
2021-06-30T12:00:00Z	Priva	Hortisimulador 1	Temperatura_Ventilacion_C	NA
2021-06-30T12:00:00Z	Priva	Hortisimulador 1	DPV_kPa	0.6698106566689134
2021-06-30T12:00:00Z	Priva	Hortisimulador 1	D<c3><a9>ficit_Humed	4.81
2021-06-30T12:00:00Z	Priva	Hortisimulador 1	Humedad_Relativa_porc	77.95
2021-06-30T12:00:00Z	Priva	Hortisimulador 1	Temperatura_Aire_C	24.3
2021-06-30T12:00:00Z	Priva	Hortisimulador 1	Humedad_Absoluta_gm3	17.24894065222194
2021-06-30T13:00:00Z	Priva	Hortisimulador 1	Temperatura_Calefaccion_C	NA
2021-06-30T13:00:00Z	Priva	Hortisimulador 1	Temperatura_Ventilacion_C	NA
2021-06-30T13:00:00Z	Priva	Hortisimulador 1	DPV_kPa	1.1285439650402622
2021-06-30T13:00:00Z	Priva	Hortisimulador 1	D<c3><a9>ficit_Humed	8.2
2021-06-30T13:00:00Z	Priva	Hortisimulador 1	Humedad_Relativa_porc	65
2021-06-30T13:00:00Z	Priva	Hortisimulador 1	Temperatura_Aire_C	25.3
2021-06-30T13:00:00Z	Priva	Hortisimulador 1	Humedad_Absoluta_gm3	15.21629902789397
2021-06-30T14:00:00Z	Priva	Hortisimulador 1	Temperatura_Calefaccion_C	NA
2021-06-30T14:00:00Z	Priva	Hortisimulador 1	Temperatura_Ventilacion_C	NA
2021-06-30T14:00:00Z	Priva	Hortisimulador 1	DPV_kPa	1.864049064742651
2021-06-30T14:00:00Z	Priva	Hortisimulador 1	D<c3><a9>ficit_Humed	13.22
2021-06-30T14:00:00Z	Priva	Hortisimulador 1	Humedad_Relativa_porc	52.23
2021-06-30T14:00:00Z	Priva	Hortisimulador 1	Temperatura_Aire_C	28.55
2021-06-30T14:00:00Z	Priva	Hortisimulador 1	Humedad_Absoluta_gm3	14.63738973369471
2021-06-30T15:00:00Z	Priva	Hortisimulador 1	Temperatura_Calefaccion_C	NA
2021-06-30T15:00:00Z	Priva	Hortisimulador 1	Temperatura_Ventilacion_C	NA
2021-06-30T15:00:00Z	Priva	Hortisimulador 1	DPV_kPa	1.029388845541519
2021-06-30T15:00:00Z	Priva	Hortisimulador 1	D<c3><a9>ficit_Humed	7.42
