FechaHora	Ubicacion	Valor
2021-01-29T01:00:00Z	Matera35l	21.419666666666668
2021-01-29T01:30:00Z	Matera25l	15.807
2021-01-29T01:30:00Z	Matera35l	21.3825
2021-01-29T02:00:00Z	Matera25l	15.771666666666668
2021-01-29T02:00:00Z	Matera35l	21.309166666666663
2021-01-29T02:30:00Z	Matera25l	15.7295
2021-01-29T02:30:00Z	Matera35l	21.2415
2021-01-29T03:00:00Z	Matera25l	15.6895
2021-01-29T03:00:00Z	Matera35l	21.172666666666668
2021-01-29T03:30:00Z	Matera25l	15.666166666666664
2021-01-29T03:30:00Z	Matera35l	21.149166666666662
2021-01-29T04:00:00Z	Matera25l	15.6626
2021-01-29T04:00:00Z	Matera35l	21.149
2021-01-29T04:30:00Z	Matera25l	15.674833333333334
2021-01-29T04:30:00Z	Matera35l	21.178833333333333
2021-01-29T05:00:00Z	Matera25l	15.7245
2021-01-29T05:00:00Z	Matera35l	21.254333333333335
2021-01-29T05:30:00Z	Matera25l	15.722833333333334
2021-01-29T05:30:00Z	Matera35l	21.291
2021-01-29T06:00:00Z	Matera25l	15.765166666666666
2021-01-29T06:00:00Z	Matera35l	21.319666666666667
2021-01-29T06:30:00Z	Matera25l	15.8685
2021-01-29T06:30:00Z	Matera35l	21.397333333333332
2021-01-29T07:00:00Z	Matera25l	15.846
2021-01-29T07:00:00Z	Matera35l	21.545833333333334
2021-01-29T07:30:00Z	Matera25l	15.940666666666669
2021-01-29T07:30:00Z	Matera35l	21.623166666666663
2021-01-29T08:00:00Z	Matera25l	16.11616666666667
2021-01-29T08:00:00Z	Matera35l	21.586833333333335
2021-01-29T08:30:00Z	Matera25l	16.1415
2021-01-29T08:30:00Z	Matera35l	21.572166666666668
2021-01-29T09:00:00Z	Matera25l	16.247166666666665
2021-01-29T09:00:00Z	Matera35l	21.58566666666667
2021-01-29T09:30:00Z	Matera25l	16.314666666666668
2021-01-29T09:30:00Z	Matera35l	21.79116666666667
2021-01-29T10:00:00Z	Matera25l	16.433666666666667
2021-01-29T10:00:00Z	Matera35l	21.996
2021-01-29T10:30:00Z	Matera25l	16.6655
2021-01-29T10:30:00Z	Matera35l	22.301333333333332
2021-01-29T11:00:00Z	Matera25l	16.837666666666667
2021-01-29T11:00:00Z	Matera35l	22.401833333333332
2021-01-29T11:30:00Z	Matera25l	16.9695
2021-01-29T11:30:00Z	Matera35l	22.355166666666666
2021-01-29T12:00:00Z	Matera25l	17.04083333333333
2021-01-29T12:00:00Z	Matera35l	22.3315
2021-01-29T12:30:00Z	Matera25l	17.193166666666666
2021-01-29T12:30:00Z	Matera35l	22.363333333333333
2021-01-29T13:00:00Z	Matera25l	17.239
2021-01-29T13:00:00Z	Matera35l	22.2615
2021-01-29T13:30:00Z	Matera25l	17.16466666666667
2021-01-29T13:30:00Z	Matera35l	22.2726
2021-01-29T14:00:00Z	Matera25l	17.134333333333334
2021-01-29T14:00:00Z	Matera35l	22.342333333333332
2021-01-29T14:30:00Z	Matera25l	17.177666666666667
2021-01-29T14:30:00Z	Matera35l	22.222
2021-01-29T15:00:00Z	Matera25l	17.323833333333333
2021-01-29T15:00:00Z	Matera35l	21.970666666666663
2021-01-29T15:30:00Z	Matera25l	17.025666666666666
2021-01-29T15:30:00Z	Matera35l	21.936666666666667
2021-01-29T16:00:00Z	Matera25l	16.672833333333333
2021-01-29T16:00:00Z	Matera35l	21.858833333333333
2021-01-29T16:30:00Z	Matera25l	16.61116666666667
2021-01-29T16:30:00Z	Matera35l	21.893833333333333
2021-01-29T17:00:00Z	Matera25l	16.613166666666665
2021-01-29T17:00:00Z	Matera35l	21.896833333333333
2021-01-29T17:30:00Z	Matera25l	16.525166666666667
2021-01-29T17:30:00Z	Matera35l	21.630333333333333
2021-01-29T18:00:00Z	Matera25l	16.300166666666666
2021-01-29T18:00:00Z	Matera35l	21.4355
2021-01-29T18:30:00Z	Matera25l	16.213833333333334
2021-01-29T18:30:00Z	Matera35l	21.5165
2021-01-29T19:00:00Z	Matera25l	16.2
2021-01-29T19:00:00Z	Matera35l	21.516166666666667
2021-01-29T19:30:00Z	Matera25l	16.186
2021-01-29T19:30:00Z	Matera35l	21.483333333333334
2021-01-29T20:00:00Z	Matera25l	16.156166666666667
2021-01-29T20:00:00Z	Matera35l	21.460166666666662
2021-01-29T20:30:00Z	Matera25l	16.105666666666668
2021-01-29T20:30:00Z	Matera35l	21.4055
2021-01-29T21:00:00Z	Matera25l	16.064166666666665
2021-01-29T21:00:00Z	Matera35l	21.353
2021-01-29T21:30:00Z	Matera25l	16.049
2021-01-29T21:30:00Z	Matera35l	21.3202
2021-01-29T22:00:00Z	Matera25l	16.03183333333333
2021-01-29T22:00:00Z	Matera35l	21.2775
2021-01-29T22:30:00Z	Matera25l	15.992666666666668
2021-01-29T22:30:00Z	Matera35l	21.207666666666668
2021-01-29T23:00:00Z	Matera25l	15.961833333333333
2021-01-29T23:00:00Z	Matera35l	21.19
2021-01-29T23:30:00Z	Matera25l	15.945666666666668
2021-01-29T23:30:00Z	Matera35l	21.177333333333333
2021-01-30T00:00:00Z	Matera25l	15.95
2021-01-30T00:00:00Z	Matera35l	21.211333333333332
2021-01-30T00:30:00Z	Matera25l	15.9524
2021-01-30T00:30:00Z	Matera35l	21.226
2021-01-30T01:00:00Z	Matera25l	15.931166666666666
2021-01-30T01:00:00Z	Matera35l	21.198
2021-01-30T01:30:00Z	Matera25l	15.939666666666668
2021-01-30T01:30:00Z	Matera35l	21.189333333333337
2021-01-30T02:00:00Z	Matera25l	15.942
2021-01-30T02:00:00Z	Matera35l	21.204666666666668
2021-01-30T02:30:00Z	Matera25l	15.933166666666668
2021-01-30T02:30:00Z	Matera35l	21.183666666666667
2021-01-30T03:00:00Z	Matera25l	15.935
2021-01-30T03:00:00Z	Matera35l	21.193
2021-01-30T03:30:00Z	Matera25l	15.932333333333334
2021-01-30T03:30:00Z	Matera35l	21.192166666666665
2021-01-30T04:00:00Z	Matera25l	15.926
2021-01-30T04:00:00Z	Matera35l	21.177166666666665
2021-01-30T04:30:00Z	Matera25l	15.919833333333331
2021-01-30T04:30:00Z	Matera35l	21.177
2021-01-30T05:00:00Z	Matera25l	15.9125
2021-01-30T05:00:00Z	Matera35l	21.170833333333334
2021-01-30T05:30:00Z	Matera25l	15.893166666666668
2021-01-30T05:30:00Z	Matera35l	21.154666666666667
2021-01-30T06:00:00Z	Matera25l	15.9364
2021-01-30T06:00:00Z	Matera35l	21.182833333333335
2021-01-30T06:30:00Z	Matera25l	16.0005
2021-01-30T06:30:00Z	Matera35l	21.1835
2021-01-30T07:00:00Z	Matera25l	16.03633333333333
2021-01-30T07:00:00Z	Matera35l	21.279666666666667
2021-01-30T07:30:00Z	Matera25l	16.062166666666666
2021-01-30T07:30:00Z	Matera35l	21.59
2021-01-30T08:00:00Z	Matera25l	16.323833333333333
2021-01-30T08:00:00Z	Matera35l	21.635666666666665
2021-01-30T08:30:00Z	Matera25l	16.335
2021-01-30T08:30:00Z	Matera35l	21.628166666666665
2021-01-30T09:00:00Z	Matera25l	16.362000000000002
2021-01-30T09:00:00Z	Matera35l	21.684
2021-01-30T09:30:00Z	Matera25l	16.497333333333334
2021-01-30T09:30:00Z	Matera35l	21.940666666666665
2021-01-30T10:00:00Z	Matera25l	16.600833333333334
2021-01-30T10:00:00Z	Matera35l	22.072166666666668
2021-01-30T10:30:00Z	Matera25l	16.8085
2021-01-30T10:30:00Z	Matera35l	22.265833333333333
2021-01-30T11:00:00Z	Matera25l	16.946833333333334
2021-01-30T11:00:00Z	Matera35l	22.323666666666668
2021-01-30T11:30:00Z	Matera25l	17.132166666666667
2021-01-30T11:30:00Z	Matera35l	22.3362
2021-01-30T12:00:00Z	Matera25l	17.018333333333334
2021-01-30T12:00:00Z	Matera35l	22.02883333333333
2021-01-30T12:30:00Z	Matera25l	16.7605
2021-01-30T12:30:00Z	Matera35l	21.859333333333332
2021-01-30T13:00:00Z	Matera25l	16.988666666666667
2021-01-30T13:00:00Z	Matera35l	22.21216666666667
2021-01-30T13:30:00Z	Matera25l	17.063
2021-01-30T13:30:00Z	Matera35l	22.510833333333338
2021-01-30T14:00:00Z	Matera25l	17.225666666666665
2021-01-30T14:00:00Z	Matera35l	22.603666666666665
2021-01-30T14:30:00Z	Matera25l	17.297
2021-01-30T14:30:00Z	Matera35l	22.6085
2021-01-30T15:00:00Z	Matera25l	17.207166666666666
2021-01-30T15:00:00Z	Matera35l	22.424166666666668
2021-01-30T15:30:00Z	Matera25l	17.128
2021-01-30T15:30:00Z	Matera35l	22.326333333333334
2021-01-30T16:00:00Z	Matera25l	16.883333333333333
2021-01-30T16:00:00Z	Matera35l	21.8735
2021-01-30T16:30:00Z	Matera25l	16.700833333333335
2021-01-30T16:30:00Z	Matera35l	21.847166666666663
2021-01-30T17:00:00Z	Matera25l	16.4575
2021-01-30T17:00:00Z	Matera35l	21.521833333333333
2021-01-30T17:30:00Z	Matera25l	16.3915
2021-01-30T17:30:00Z	Matera35l	21.171
2021-01-30T18:00:00Z	Matera25l	16.294333333333334
2021-01-30T18:00:00Z	Matera35l	20.902
2021-01-30T18:30:00Z	Matera25l	16.123333333333335
2021-01-30T18:30:00Z	Matera35l	20.695
2021-01-30T19:00:00Z	Matera25l	16.038
2021-01-30T19:00:00Z	Matera35l	20.699
2021-01-30T19:30:00Z	Matera25l	15.965
2021-01-30T19:30:00Z	Matera35l	20.688166666666667
2021-01-30T20:00:00Z	Matera25l	15.909833333333331
2021-01-30T20:00:00Z	Matera35l	20.636333333333333
2021-01-30T20:30:00Z	Matera25l	15.9
2021-01-30T20:30:00Z	Matera35l	20.6085
2021-01-30T21:00:00Z	Matera25l	15.859
2021-01-30T21:00:00Z	Matera35l	20.558833333333332
2021-01-30T21:30:00Z	Matera25l	15.815166666666666
2021-01-30T21:30:00Z	Matera35l	20.510166666666667
2021-01-30T22:00:00Z	Matera25l	15.823666666666666
2021-01-30T22:00:00Z	Matera35l	20.5475
2021-01-30T22:30:00Z	Matera25l	15.8178
2021-01-30T22:30:00Z	Matera35l	20.563166666666667
2021-01-30T23:00:00Z	Matera25l	15.823
2021-01-30T23:00:00Z	Matera35l	20.5715
2021-01-30T23:30:00Z	Matera25l	15.7865
2021-01-30T23:30:00Z	Matera35l	20.541166666666665
2021-01-31T00:00:00Z	Matera25l	15.762666666666666
2021-01-31T00:00:00Z	Matera35l	20.517166666666668
2021-01-31T00:30:00Z	Matera25l	15.7726
2021-01-31T00:30:00Z	Matera35l	20.5265
2021-01-31T01:00:00Z	Matera25l	15.766333333333334
2021-01-31T01:00:00Z	Matera35l	20.531166666666667
2021-01-31T01:30:00Z	Matera25l	15.778333333333332
2021-01-31T01:30:00Z	Matera35l	20.553333333333335
2021-01-31T02:00:00Z	Matera25l	15.765666666666666
2021-01-31T02:00:00Z	Matera35l	20.545166666666667
2021-01-31T02:30:00Z	Matera25l	15.773
2021-01-31T02:30:00Z	Matera35l	20.547666666666668
2021-01-31T03:00:00Z	Matera25l	15.777833333333334
2021-01-31T03:00:00Z	Matera35l	20.557666666666663
2021-01-31T03:30:00Z	Matera25l	15.789333333333332
2021-01-31T03:30:00Z	Matera35l	20.586333333333332
2021-01-31T04:00:00Z	Matera25l	15.794
2021-01-31T04:00:00Z	Matera35l	20.5955
2021-01-31T04:30:00Z	Matera25l	15.787666666666668
2021-01-31T04:30:00Z	Matera35l	20.581833333333332
2021-01-31T05:00:00Z	Matera25l	15.786666666666669
2021-01-31T05:00:00Z	Matera35l	20.576
2021-01-31T05:30:00Z	Matera25l	15.787833333333332
2021-01-31T05:30:00Z	Matera35l	20.578666666666667
2021-01-31T06:00:00Z	Matera25l	15.824166666666668
2021-01-31T06:00:00Z	Matera35l	20.608833333333333
2021-01-31T06:30:00Z	Matera25l	15.91
2021-01-31T06:30:00Z	Matera35l	20.606166666666667
2021-01-31T07:00:00Z	Matera25l	15.930333333333332
2021-01-31T07:00:00Z	Matera35l	20.7735
2021-01-31T07:30:00Z	Matera25l	16.069333333333333
2021-01-31T07:30:00Z	Matera35l	20.957833333333333
2021-01-31T08:00:00Z	Matera25l	15.928166666666666
2021-01-31T08:00:00Z	Matera35l	20.9905
2021-01-31T08:30:00Z	Matera25l	16.031200000000002
2021-01-31T08:30:00Z	Matera35l	21.262833333333333
2021-01-31T09:00:00Z	Matera25l	16.156
2021-01-31T09:00:00Z	Matera35l	21.648333333333333
2021-01-31T09:30:00Z	Matera25l	16.516000000000002
2021-01-31T09:30:00Z	Matera35l	21.870166666666663
2021-01-31T10:00:00Z	Matera25l	16.721333333333334
2021-01-31T10:00:00Z	Matera35l	22.1716
2021-01-31T10:30:00Z	Matera25l	16.881999999999998
2021-01-31T10:30:00Z	Matera35l	22.262833333333333
2021-01-31T11:00:00Z	Matera25l	16.579
2021-01-31T11:00:00Z	Matera35l	21.7665
2021-01-31T11:30:00Z	Matera25l	16.555500000000002
2021-01-31T11:30:00Z	Matera35l	21.88
2021-01-31T12:00:00Z	Matera25l	16.4555
2021-01-31T12:00:00Z	Matera35l	21.894166666666667
2021-01-31T12:30:00Z	Matera25l	16.592166666666667
2021-01-31T12:30:00Z	Matera35l	22.1555
2021-01-31T13:00:00Z	Matera25l	16.718833333333333
2021-01-31T13:00:00Z	Matera35l	21.9784
2021-01-31T13:30:00Z	Matera25l	16.948666666666668
2021-01-31T13:30:00Z	Matera35l	22.241
2021-01-31T14:00:00Z	Matera25l	16.7625
2021-01-31T14:00:00Z	Matera35l	21.816714285714287
2021-01-31T14:30:00Z	Matera25l	16.858833333333333
2021-01-31T14:30:00Z	Matera35l	21.837666666666667
2021-01-31T15:00:00Z	Matera25l	16.745333333333335
2021-01-31T15:00:00Z	Matera35l	21.571
2021-01-31T15:30:00Z	Matera25l	16.706
2021-01-31T15:30:00Z	Matera35l	21.4775
2021-01-31T16:00:00Z	Matera25l	16.617833333333333
2021-01-31T16:00:00Z	Matera35l	21.366666666666667
2021-01-31T16:30:00Z	Matera25l	16.661
2021-01-31T16:30:00Z	Matera35l	22.434666666666665
2021-01-31T17:00:00Z	Matera25l	16.653833333333335
2021-01-31T17:00:00Z	Matera35l	22.356833333333334
2021-01-31T17:30:00Z	Matera25l	16.569666666666667
2021-01-31T17:30:00Z	Matera35l	22.286666666666665
2021-01-31T18:00:00Z	Matera25l	16.440833333333334
2021-01-31T18:00:00Z	Matera35l	22.120333333333335
2021-01-31T18:30:00Z	Matera25l	16.3685
2021-01-31T18:30:00Z	Matera35l	22.006833333333333
2021-01-31T19:00:00Z	Matera25l	16.361666666666665
2021-01-31T19:00:00Z	Matera35l	22.021166666666662
2021-01-31T19:30:00Z	Matera25l	16.326
2021-01-31T19:30:00Z	Matera35l	21.9555
2021-01-31T20:00:00Z	Matera25l	16.266166666666667
2021-01-31T20:00:00Z	Matera35l	21.861333333333334
2021-01-31T20:30:00Z	Matera25l	16.267666666666667
2021-01-31T20:30:00Z	Matera35l	21.7855
2021-01-31T21:00:00Z	Matera25l	16.2985
2021-01-31T21:00:00Z	Matera35l	21.7256
2021-01-31T21:30:00Z	Matera25l	16.267166666666665
2021-01-31T21:30:00Z	Matera35l	21.718166666666665
2021-01-31T22:00:00Z	Matera25l	16.260833333333334
2021-01-31T22:00:00Z	Matera35l	21.708
2021-01-31T22:30:00Z	Matera25l	16.271333333333335
2021-01-31T22:30:00Z	Matera35l	21.7785
2021-01-31T23:00:00Z	Matera25l	16.349833333333333
2021-01-31T23:00:00Z	Matera35l	21.9105
2021-01-31T23:30:00Z	Matera25l	16.390833333333333
2021-01-31T23:30:00Z	Matera35l	21.977
2021-02-01T00:00:00Z	Matera25l	16.415499999999998
2021-02-01T00:00:00Z	Matera35l	22.019333333333332
2021-02-01T00:30:00Z	Matera25l	16.427333333333333
2021-02-01T00:30:00Z	Matera35l	22.035833333333333
2021-02-01T01:00:00Z	Matera25l	16.441333333333333
2021-02-01T01:00:00Z	Matera35l	22.068166666666663
2021-02-01T01:30:00Z	Matera25l	16.44
2021-02-01T01:30:00Z	Matera35l	22.066833333333335
2021-02-01T02:00:00Z	Matera25l	16.443666666666665
2021-02-01T02:00:00Z	Matera35l	22.072
2021-02-01T02:30:00Z	Matera25l	16.455833333333334
2021-02-01T02:30:00Z	Matera35l	22.099
2021-02-01T03:00:00Z	Matera25l	16.45
2021-02-01T03:00:00Z	Matera35l	22.105333333333338
2021-02-01T03:30:00Z	Matera25l	16.441666666666666
2021-02-01T03:30:00Z	Matera35l	22.101166666666668
2021-02-01T04:00:00Z	Matera25l	16.441333333333333
2021-02-01T04:00:00Z	Matera35l	22.1005
2021-02-01T04:30:00Z	Matera25l	16.442833333333333
2021-02-01T04:30:00Z	Matera35l	22.10966666666667
2021-02-01T05:00:00Z	Matera25l	16.4125
2021-02-01T05:00:00Z	Matera35l	22.076666666666668
2021-02-01T05:30:00Z	Matera25l	16.369500000000002
2021-02-01T05:30:00Z	Matera35l	22.024833333333333
2021-02-01T06:00:00Z	Matera25l	16.424833333333332
2021-02-01T06:00:00Z	Matera35l	22.065833333333337
2021-02-01T06:30:00Z	Matera25l	16.443166666666666
2021-02-01T06:30:00Z	Matera35l	21.938
2021-02-01T07:00:00Z	Matera25l	16.639166666666668
2021-02-01T07:00:00Z	Matera35l	21.961
2021-02-01T07:30:00Z	Matera25l	16.963
2021-02-01T07:30:00Z	Matera35l	21.894166666666667
2021-02-01T08:00:00Z	Matera25l	16.89483333333333
2021-02-01T08:00:00Z	Matera35l	21.843166666666665
2021-02-01T08:30:00Z	Matera25l	16.879833333333334
2021-02-01T08:30:00Z	Matera35l	22.122333333333337
2021-02-01T09:00:00Z	Matera25l	16.9502
2021-02-01T09:00:00Z	Matera35l	22.3624
2021-02-01T09:30:00Z	Matera25l	16.791
2021-02-01T09:30:00Z	Matera35l	22.263833333333334
2021-02-01T10:00:00Z	Matera25l	16.972833333333334
2021-02-01T10:00:00Z	Matera35l	22.137
2021-02-01T10:30:00Z	Matera25l	16.800333333333334
2021-02-01T10:30:00Z	Matera35l	22.061
2021-02-01T11:00:00Z	Matera25l	16.971
2021-02-01T11:00:00Z	Matera35l	22.27616666666667
2021-02-01T11:30:00Z	Matera25l	16.95916666666667
2021-02-01T11:30:00Z	Matera35l	22.0945
2021-02-01T12:00:00Z	Matera25l	17.266833333333334
2021-02-01T12:00:00Z	Matera35l	22.662333333333333
2021-02-01T12:30:00Z	Matera25l	17.405
2021-02-01T12:30:00Z	Matera35l	22.5245
2021-02-01T13:00:00Z	Matera25l	17.35333333333333
2021-02-01T13:00:00Z	Matera35l	22.543
2021-02-01T13:30:00Z	Matera25l	17.436
2021-02-01T13:30:00Z	Matera35l	22.3065
2021-02-01T14:00:00Z	Matera25l	17.246166666666667
2021-02-01T14:00:00Z	Matera35l	22.18166666666667
2021-02-01T14:30:00Z	Matera25l	17.24116666666667
2021-02-01T14:30:00Z	Matera35l	22.350666666666665
2021-02-01T15:00:00Z	Matera25l	17.176000000000002
2021-02-01T15:00:00Z	Matera35l	22.099333333333337
2021-02-01T15:30:00Z	Matera25l	17.1025
2021-02-01T15:30:00Z	Matera35l	21.911166666666663
2021-02-01T16:00:00Z	Matera25l	17.009999999999998
2021-02-01T16:00:00Z	Matera35l	21.775666666666663
2021-02-01T16:30:00Z	Matera25l	16.8765
2021-02-01T16:30:00Z	Matera35l	22.087666666666667
2021-02-01T17:00:00Z	Matera25l	16.9845
2021-02-01T17:00:00Z	Matera35l	21.905833333333337
2021-02-01T17:30:00Z	Matera25l	16.828500000000002
2021-02-01T17:30:00Z	Matera35l	21.5525
2021-02-01T18:00:00Z	Matera25l	16.721
2021-02-01T18:00:00Z	Matera35l	21.487833333333334
2021-02-01T18:30:00Z	Matera25l	16.685166666666667
2021-02-01T18:30:00Z	Matera35l	21.447
2021-02-01T19:00:00Z	Matera25l	16.677
2021-02-01T19:00:00Z	Matera35l	21.461166666666667
2021-02-01T19:30:00Z	Matera25l	16.6644
2021-02-01T19:30:00Z	Matera35l	21.452166666666667
2021-02-01T20:00:00Z	Matera25l	16.629333333333335
2021-02-01T20:00:00Z	Matera35l	21.424166666666668
2021-02-01T20:30:00Z	Matera25l	16.583
2021-02-01T20:30:00Z	Matera35l	21.381833333333333
2021-02-01T21:00:00Z	Matera25l	16.536
2021-02-01T21:00:00Z	Matera35l	21.351166666666668
2021-02-01T21:30:00Z	Matera25l	16.5195
2021-02-01T21:30:00Z	Matera35l	21.321833333333338
2021-02-01T22:00:00Z	Matera25l	16.519199999999998
2021-02-01T22:00:00Z	Matera35l	21.306166666666662
2021-02-01T22:30:00Z	Matera25l	16.5204
2021-02-01T22:30:00Z	Matera35l	21.2952
2021-02-01T23:00:00Z	Matera25l	16.5016
2021-02-01T23:00:00Z	Matera35l	21.268
2021-02-01T23:30:00Z	Matera25l	16.482
2021-02-01T23:30:00Z	Matera35l	21.224666666666668
2021-02-02T00:00:00Z	Matera25l	16.447
2021-02-02T00:00:00Z	Matera35l	21.2245
2021-02-02T00:30:00Z	Matera25l	16.449833333333334
2021-02-02T00:30:00Z	Matera35l	21.2654
2021-02-02T01:00:00Z	Matera25l	16.491833333333332
2021-02-02T01:00:00Z	Matera35l	21.332
2021-02-02T01:30:00Z	Matera25l	16.528333333333336
2021-02-02T01:30:00Z	Matera35l	21.406166666666667
2021-02-02T02:00:00Z	Matera25l	16.559
2021-02-02T02:00:00Z	Matera35l	21.455
2021-02-02T02:30:00Z	Matera25l	16.566166666666668
2021-02-02T02:30:00Z	Matera35l	21.477833333333333
2021-02-02T03:00:00Z	Matera25l	16.578400000000002
2021-02-02T03:00:00Z	Matera35l	21.498666666666665
2021-02-02T03:30:00Z	Matera25l	16.561166666666665
2021-02-02T03:30:00Z	Matera35l	21.437666666666665
2021-02-02T04:00:00Z	Matera25l	16.5485
2021-02-02T04:00:00Z	Matera35l	21.468
2021-02-02T04:30:00Z	Matera25l	16.549500000000002
2021-02-02T04:30:00Z	Matera35l	21.4255
2021-02-02T05:00:00Z	Matera25l	16.468833333333333
2021-02-02T05:00:00Z	Matera35l	21.282833333333333
2021-02-02T05:30:00Z	Matera25l	16.388166666666667
2021-02-02T05:30:00Z	Matera35l	21.168166666666664
2021-02-02T06:00:00Z	Matera25l	16.416333333333334
2021-02-02T06:00:00Z	Matera35l	21.341833333333337
2021-02-02T06:30:00Z	Matera25l	16.458833333333335
2021-02-02T06:30:00Z	Matera35l	21.597666666666665
2021-02-02T07:00:00Z	Matera25l	16.442
2021-02-02T07:00:00Z	Matera35l	21.856
2021-02-02T07:30:00Z	Matera25l	16.5905
2021-02-02T07:30:00Z	Matera35l	21.700166666666668
2021-02-02T08:00:00Z	Matera25l	16.6648
2021-02-02T08:00:00Z	Matera35l	21.49866666666667
2021-02-02T08:30:00Z	Matera25l	16.5232
2021-02-02T08:30:00Z	Matera35l	21.122166666666665
2021-02-02T09:00:00Z	Matera25l	16.259
2021-02-02T09:00:00Z	Matera35l	20.860666666666667
2021-02-02T09:30:00Z	Matera25l	16.302833333333332
2021-02-02T09:30:00Z	Matera35l	21.019333333333332
2021-02-02T10:00:00Z	Matera25l	16.4868
2021-02-02T10:00:00Z	Matera35l	21.221
2021-02-02T10:30:00Z	Matera25l	16.5456
2021-02-02T10:30:00Z	Matera35l	21.265166666666666
2021-02-02T11:00:00Z	Matera25l	16.433333333333334
2021-02-02T11:00:00Z	Matera35l	20.905
2021-02-02T11:30:00Z	Matera25l	16.234142857142857
2021-02-02T11:30:00Z	Matera35l	20.997400000000003
2021-02-02T12:00:00Z	Matera25l	16.448
2021-02-02T12:00:00Z	Matera35l	21.550666666666665
2021-02-02T12:30:00Z	Matera25l	16.7545
2021-02-02T12:30:00Z	Matera35l	21.865833333333335
2021-02-02T13:00:00Z	Matera25l	16.955166666666667
2021-02-02T13:00:00Z	Matera35l	22.183333333333337
2021-02-02T13:30:00Z	Matera25l	16.7262
2021-02-02T13:30:00Z	Matera35l	21.741166666666665
2021-02-02T14:00:00Z	Matera25l	16.797333333333334
2021-02-02T14:00:00Z	Matera35l	21.860166666666668
2021-02-02T14:30:00Z	Matera25l	16.7825
2021-02-02T14:30:00Z	Matera35l	21.773333333333333
2021-02-02T15:00:00Z	Matera25l	16.721666666666668
2021-02-02T15:00:00Z	Matera35l	21.679
2021-02-02T15:30:00Z	Matera25l	16.685166666666667
2021-02-02T15:30:00Z	Matera35l	21.6235
2021-02-02T16:00:00Z	Matera25l	16.589333333333332
2021-02-02T16:00:00Z	Matera35l	21.445333333333338
2021-02-02T16:30:00Z	Matera25l	16.4445
2021-02-02T16:30:00Z	Matera35l	21.41
2021-02-02T17:00:00Z	Matera25l	16.433833333333332
2021-02-02T17:00:00Z	Matera35l	21.700166666666668
2021-02-02T17:30:00Z	Matera25l	16.519333333333332
2021-02-02T17:30:00Z	Matera35l	21.619666666666667
2021-02-02T18:00:00Z	Matera25l	16.40116666666667
2021-02-02T18:00:00Z	Matera35l	21.242833333333333
2021-02-02T18:30:00Z	Matera25l	16.266166666666667
2021-02-02T18:30:00Z	Matera35l	20.973333333333333
2021-02-02T19:00:00Z	Matera25l	16.184166666666666
2021-02-02T19:00:00Z	Matera35l	20.866
2021-02-02T19:30:00Z	Matera25l	16.145833333333332
2021-02-02T19:30:00Z	Matera35l	20.848666666666663
2021-02-02T20:00:00Z	Matera25l	16.092166666666667
2021-02-02T20:00:00Z	Matera35l	20.804166666666667
2021-02-02T20:30:00Z	Matera25l	16.0698
2021-02-02T20:30:00Z	Matera35l	20.7632
2021-02-02T21:00:00Z	Matera25l	16.075333333333333
2021-02-02T21:00:00Z	Matera35l	20.751
2021-02-02T21:30:00Z	Matera25l	16.088
2021-02-02T21:30:00Z	Matera35l	20.764166666666668
2021-02-02T22:00:00Z	Matera25l	16.097833333333334
2021-02-02T22:00:00Z	Matera35l	20.772
2021-02-02T22:30:00Z	Matera25l	16.083
2021-02-02T22:30:00Z	Matera35l	20.762333333333338
2021-02-02T23:00:00Z	Matera25l	16.069000000000003
2021-02-02T23:00:00Z	Matera35l	20.758166666666668
2021-02-02T23:30:00Z	Matera25l	16.03783333333333
2021-02-02T23:30:00Z	Matera35l	20.720166666666668
2021-02-03T00:00:00Z	Matera25l	16.044833333333333
2021-02-03T00:00:00Z	Matera35l	21.716
2021-02-03T00:30:00Z	Matera25l	16.0075
2021-02-03T00:30:00Z	Matera35l	21.653166666666664
2021-02-03T01:00:00Z	Matera25l	15.973833333333332
2021-02-03T01:00:00Z	Matera35l	21.617333333333335
2021-02-03T01:30:00Z	Matera25l	15.991
2021-02-03T01:30:00Z	Matera35l	21.619833333333332
2021-02-03T02:00:00Z	Matera25l	15.964
2021-02-03T02:00:00Z	Matera35l	21.596666666666668
2021-02-03T02:30:00Z	Matera25l	15.9535
2021-02-03T02:30:00Z	Matera35l	21.576
2021-02-03T03:00:00Z	Matera25l	15.938166666666666
2021-02-03T03:00:00Z	Matera35l	21.566
2021-02-03T03:30:00Z	Matera25l	15.934333333333331
2021-02-03T03:30:00Z	Matera35l	21.565166666666663
2021-02-03T04:00:00Z	Matera25l	15.934666666666669
2021-02-03T04:00:00Z	Matera35l	21.562166666666663
2021-02-03T04:30:00Z	Matera25l	15.931333333333331
2021-02-03T04:30:00Z	Matera35l	21.564666666666668
2021-02-03T05:00:00Z	Matera25l	15.9295
2021-02-03T05:00:00Z	Matera35l	21.571333333333335
2021-02-03T05:30:00Z	Matera25l	15.933666666666666
2021-02-03T05:30:00Z	Matera35l	21.57
2021-02-03T06:00:00Z	Matera25l	15.974666666666666
2021-02-03T06:00:00Z	Matera35l	21.609
2021-02-03T06:30:00Z	Matera25l	16.008
2021-02-03T06:30:00Z	Matera35l	21.609
2021-02-03T07:00:00Z	Matera25l	16.036333333333335
